	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-10-18	 Wild	 	 • Pascal Dupuis	 groin injury (DTD)
1	2005-10-28	 Wild	 • Pascal Dupuis	 	 returned to lineup
2	2005-12-10	 Wild	 	 • Pascal Dupuis	 flu (DTD)
3	2005-12-15	 Wild	 • Pascal Dupuis	 	 returned to lineup
4	2006-01-16	 Wild	 	 • Pascal Dupuis	 right shoulder injury (left game)
5	2006-01-17	 Wild	 	 • Pascal Dupuis	 separated right shoulder (out indefinitely)
6	2006-01-24	 Wild	 • Pascal Dupuis	 	 returned to lineup
7	2006-01-27	 Wild	 	 • Pascal Dupuis	 shoulder injury (DTD)
8	2006-01-30	 Wild	 • Pascal Dupuis	 	 returned to lineup
9	2006-04-12	 Wild	 	 • Pascal Dupuis	 ankle injury (DTD)
10	2006-04-15	 Wild	 • Pascal Dupuis	 	 returned to lineup
11	2006-10-13	 Wild	 	 • Pascal Dupuis	 sprained left knee (DTD)
12	2006-10-29	 Wild	 • Pascal Dupuis	 	 returned to lineup
13	2008-10-30	 Penguins	 	 • Pascal Dupuis	 placed on IR with undisclosed injury
14	2008-11-06	 Penguins	 • Pascal Dupuis	 	 activated from IR
15	2008-11-29	 Penguins	 	 • Pascal Dupuis	 undisclosed injury (DTD)
16	2008-12-03	 Penguins	 • Pascal Dupuis	 	 returned to lineup
17	2008-12-20	 Penguins	 	 • Pascal Dupuis	 lower body injury (DTD)
18	2008-12-22	 Penguins	 • Pascal Dupuis	 	 returned to lineup
19	2009-01-08	 Penguins	 	 • Pascal Dupuis	 placed on IR with knee injury
20	2009-01-28	 Penguins	 • Pascal Dupuis	 	 activated from IR
21	2010-01-19	 Penguins	 	 • Pascal Dupuis	 facial injury (DTD)
22	2010-01-24	 Penguins	 • Pascal Dupuis	 	 returned to lineup
23	2011-12-31	 Penguins	 	 • Pascal Dupuis	 upper body injury (DTD)
24	2013-12-24	 Penguins	 	 • Pascal Dupuis	 lower body injury (out for season)
25	2013-12-27	 Penguins	 	 • Pascal Dupuis	 placed on IR with surgery on knee (out for season)
26	2014-11-18	 Penguins	 	 • Pascal Dupuis	 placed on IR with blood clots in lungs (out for season)
27	2015-10-05	 Penguins	 	 • Pascal Dupuis	 placed on IR with lower body injury
28	2015-10-22	 Penguins	 • Pascal Dupuis	 	 activated from IR
29	2015-11-06	 Penguins	 	 • Pascal Dupuis	 undisclosed (DTD)
30	2015-11-11	 Penguins	 • Pascal Dupuis	 	 returned to lineup
31	2015-12-08	 Penguins	 	 • Pascal Dupuis	 placed on IR with blood clots
