	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-01-07	 Sabres	 	 • Chris Drury	 groin injury (DTD)
1	2006-01-12	 Sabres	 • Chris Drury	 	 returned to lineup
2	2006-12-12	 Sabres	 	 • Chris Drury	 flu (DTD)
3	2006-12-14	 Sabres	 • Chris Drury	 	 returned to lineup
4	2007-02-23	 Sabres	 	 • Chris Drury	 concussion (out indefinitely)
5	2007-03-07	 Sabres	 • Chris Drury	 	 returned to lineup
6	2009-04-12	 Rangers	 	 • Chris Drury	 leg injury (DTD)
7	2009-04-18	 Rangers	 • Chris Drury	 	 returned to lineup
8	2009-11-07	 Rangers	 	 • Chris Drury	 head injury (left game)
9	2009-11-10	 Rangers	 	 • Chris Drury	 concussion (out indefinitely)
10	2009-11-25	 Rangers	 • Chris Drury	 	 returned to lineup
11	2010-09-20	 Rangers	 	 • Chris Drury	 broken left index finger (DTD)
12	2010-10-16	 Rangers	 	 • Chris Drury	 placed on IR with broken left index finger
13	2010-12-15	 Rangers	 • Chris Drury	 	 activated from IR
14	2011-02-04	 Rangers	 	 • Chris Drury	 sore left knee (DTD)
15	2011-02-11	 Rangers	 	 • Chris Drury	 placed on IR with arthroscopic surgery on left knee
16	2011-04-09	 Rangers	 • Chris Drury	 	 activated from IR
