	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-09-28	 Flyers	 	 • Freddy Meyer	 broken leg (out indefinitely)
1	2005-11-15	 Flyers	 • Freddy Meyer	 	 returned to lineup
2	2006-12-12	 Flyers	 	 • Freddy Meyer	 sore back (DTD)
3	2007-01-06	 Islanders	 • Freddy Meyer	 	 returned to lineup
4	2007-03-27	 Islanders	 	 • Freddy Meyer	 broken finger (out indefinitely)
5	2008-10-27	 Islanders	 	 • Freddy Meyer	 abdominal injury (DTD)
6	2008-11-26	 Islanders	 • Freddy Meyer	 	 returned to lineup
7	2009-01-12	 Islanders	 	 • Freddy Meyer	 strained groin (DTD)
8	2010-10-27	 Thrashers	 	 • Freddy Meyer	 mid-body injury (DTD)
9	2010-11-02	 Thrashers	 	 • Freddy Meyer	 placed on IR
10	2010-11-16	 Thrashers	 • Freddy Meyer	 	 activated from IR
11	2011-02-04	 Thrashers	 	 • Freddy Meyer	 upper body injury (DTD)
12	2011-02-13	 Thrashers	 	 • Freddy Meyer	 placed on IR with upper body injury (out for season)
