	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2011-11-07	 Bruins	 	 • Rich Peverley	 undisclosed injury (DTD)
1	2011-11-12	 Bruins	 • Rich Peverley	 	 returned to lineup
2	2011-12-23	 Bruins	 	 • Rich Peverley	 undisclosed injury (DTD)
3	2011-12-31	 Bruins	 • Rich Peverley	 	 returned to lineup
4	2012-02-16	 Bruins	 	 • Rich Peverley	 sprained MCL in right knee (out indefinitely)
5	2012-03-25	 Bruins	 • Rich Peverley	 	 returned to lineup
6	2013-09-13	 Stars	 	 • Rich Peverley	 irregular heartbeat (DTD)
7	2013-09-30	 Stars	 	 • Rich Peverley	 placed on IR with irregular hearbeat
8	2013-10-05	 Stars	 • Rich Peverley	 	 returned to lineup
9	2014-03-04	 Stars	 	 • Rich Peverley	 upper body injury (DTD)
10	2014-03-06	 Stars	 • Rich Peverley	 	 returned to lineup
11	2014-03-11	 Stars	 	 • Rich Peverley	 irregular heartbeat (out for season)
12	2014-10-06	 Stars	 	 • Rich Peverley	 placed on IR with heart surgery (out for season)
