	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-02-09	 Predators	 	 • Vernon Fiddler	 placed on IR with concussion
1	2006-02-17	 Predators	 • Vernon Fiddler	 	 activated from IR
2	2006-03-01	 Predators	 	 • Vernon Fiddler	 concussion (DTD)
3	2006-03-29	 Predators	 • Vernon Fiddler	 	 returned to lineup
4	2006-12-17	 Predators	 	 • Vernon Fiddler	 placed on IR with shoulder injury
5	2006-12-30	 Predators	 • Vernon Fiddler	 	 activated from IR
6	2007-02-01	 Predators	 	 • Vernon Fiddler	 flu (DTD)
7	2007-02-03	 Predators	 • Vernon Fiddler	 	 returned to lineup
8	2007-12-04	 Predators	 	 • Vernon Fiddler	 groin injury (DTD)
9	2007-12-08	 Predators	 • Vernon Fiddler	 	 returned to lineup
10	2008-11-25	 Predators	 	 • Vernon Fiddler	 undisclosed injury (DTD)
11	2008-11-28	 Predators	 • Vernon Fiddler	 	 returned to lineup
12	2009-12-23	 Coyotes	 	 • Vernon Fiddler	 lower body injury (DTD)
13	2009-12-28	 Coyotes	 • Vernon Fiddler	 	 returned to lineup
14	2009-12-29	 Coyotes	 	 • Vernon Fiddler	 lower body injury (DTD)
15	2010-01-05	 Coyotes	 • Vernon Fiddler	 	 returned to lineup
16	2010-04-18	 Coyotes	 	 • Vernon Fiddler	 upper body injury (DTD)
17	2010-04-20	 Coyotes	 • Vernon Fiddler	 	 returned to lineup
18	2011-01-16	 Coyotes	 	 • Vernon Fiddler	 placed on IR with shoulder injury
19	2011-02-09	 Coyotes	 • Vernon Fiddler	 	 activated from IR
20	2011-03-26	 Coyotes	 	 • Vernon Fiddler	 upper body injury (DTD)
21	2011-03-29	 Coyotes	 • Vernon Fiddler	 	 returned to lineup
22	2013-03-31	 Stars	 	 • Vernon Fiddler	 charley horse (DTD)
23	2013-04-03	 Stars	 • Vernon Fiddler	 	 returned to lineup
24	2013-12-08	 Stars	 	 • Vernon Fiddler	 upper body injury (DTD)
25	2013-12-17	 Stars	 	 • Vernon Fiddler	 placed on IR with upper body injury
26	2013-12-21	 Stars	 • Vernon Fiddler	 	 activated from IR
27	2015-01-13	 Stars	 	 • Vernon Fiddler	 lower body injury (DTD)
28	2015-01-15	 Stars	 • Vernon Fiddler	 	 returned to lineup
29	2016-12-28	 Devils	 	 • Vernon Fiddler	 placed on IR with lower body injury
30	2017-01-21	 Devils	 • Vernon Fiddler	 	 activated from IR
31	2017-04-06	 Predators	 	 • Vernon Fiddler	 upper body injury (DTD)
32	2017-04-26	 Predators	 • Vernon Fiddler	 	 returned to lineup
