	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2016-10-13	 Stars	 	 • Jamie Oleksiak	 lower body injury (DTD)
1	2016-10-15	 Stars	 • Jamie Oleksiak	 	 returned to lineup
2	2017-01-11	 Stars	 	 • Jamie Oleksiak	 placed on IR with hand injury
3	2017-02-11	 Stars	 • Jamie Oleksiak	 	 activated from IR
4	2017-04-01	 Stars	 	 • Jamie Oleksiak	 undisclosed injury (DTD)
5	2017-04-04	 Stars	 • Jamie Oleksiak	 	 returned to lineup
6	2018-12-20	 Penguins	 	 • Jamie Oleksiak	 concussion (DTD)
7	2018-12-29	 Penguins	 • Jamie Oleksiak	 	 returned to lineup
8	2019-04-24	 Stars	 	 • Jamie Oleksiak	 lower body injury (out for season)
