	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2015-02-08	 Rangers	 	 • Jesper Fasth	 sprained knee (DTD)
1	2015-03-02	 Rangers	 • Jesper Fasth	 	 returned to lineup
2	2016-02-29	 Rangers	 	 • Jesper Fasth	 flu (DTD)
3	2016-03-03	 Rangers	 • Jesper Fasth	 	 returned to lineup
4	2017-01-18	 Rangers	 	 • Jesper Fasth	 upper body injury (DTD)
5	2017-01-31	 Rangers	 • Jesper Fasth	 	 returned to lineup
6	2017-03-01	 Rangers	 	 • Jesper Fasth	 placed on IR with separated shoulder
7	2017-03-17	 Rangers	 • Jesper Fasth	 	 activated from IR
8	2017-04-04	 Rangers	 	 • Jesper Fasth	 undisclosed injury (out for season)
9	2017-10-03	 Rangers	 	 • Jesper Fasth	 placed on IR with hip injury
10	2017-10-14	 Rangers	 • Jesper Fasth	 	 activated from IR
11	2017-12-22	 Rangers	 	 • Jesper Fasth	 strained quadriceps (DTD)
12	2018-01-01	 Rangers	 • Jesper Fasth	 	 returned to lineup
13	2018-04-02	 Rangers	 	 • Jesper Fasth	 groin injury (out for season)
14	2018-12-16	 Rangers	 	 • Jesper Fasth	 upper body injury (out indefinitely)
15	2018-12-29	 Rangers	 • Jesper Fasth	 	 returned to lineup
16	2019-02-17	 Rangers	 	 • Jesper Fasth	 flu (DTD)
17	2019-02-19	 Rangers	 • Jesper Fasth	 	 returned to lineup
18	2019-03-21	 Rangers	 	 • Jesper Fasth	 upper body injury (out for season)
19	2020-08-02	 Rangers	 	 • Jesper Fasth	 undisclosed (DTD)
20	2020-08-04	 Rangers	 • Jesper Fasth	 	 returned to lineup
