	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-12-22	 Blackhawks	 	 • Brent Seabrook	 placed on IR with sprained knee (out 3-5 weeks)
1	2006-01-19	 Blackhawks	 • Brent Seabrook	 	 activated from IR
2	2006-12-17	 Blackhawks	 	 • Brent Seabrook	 back injury (DTD)
3	2006-12-20	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
4	2009-10-24	 Blackhawks	 	 • Brent Seabrook	 concussion (DTD)
5	2009-10-29	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
6	2010-03-18	 Blackhawks	 	 • Brent Seabrook	 head injury (DTD)
7	2010-03-23	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
8	2011-04-19	 Blackhawks	 	 • Brent Seabrook	 head injury (DTD)
9	2011-04-24	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
10	2011-11-14	 Blackhawks	 	 • Brent Seabrook	 lower body injury (DTD)
11	2011-11-25	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
12	2013-02-19	 Blackhawks	 	 • Brent Seabrook	 lower body injury (DTD)
13	2013-02-22	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
14	2016-03-29	 Blackhawks	 	 • Brent Seabrook	 illness (DTD)
15	2016-03-31	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
16	2016-12-07	 Blackhawks	 	 • Brent Seabrook	 upper body injury (DTD)
17	2016-12-13	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
18	2019-01-09	 Blackhawks	 	 • Brent Seabrook	 illness (DTD)
19	2019-01-11	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
20	2019-02-18	 Blackhawks	 	 • Brent Seabrook	 strained abdominal (DTD)
21	2019-02-24	 Blackhawks	 • Brent Seabrook	 	 returned to lineup
22	2019-12-19	 Blackhawks	 	 • Brent Seabrook	 undisclosed (DTD)
23	2019-12-19	 Blackhawks	 	 • Brent Seabrook	 placed on IR with right shoulder, hips injuries (out for season)
24	2019-12-26	 Blackhawks	 	 • Brent Seabrook	 placed on IR with surgery on right shoulder (out for season)
