	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2002-01-23	 Lightning	 	 • Martin St. Louis	 fractured right fibula (out indefinitely)
1	2002-01-24	 Lightning	 	 • Martin St. Louis	 placed on IR with fractured right fibula (out indefinitely)
2	2002-04-03	 Lightning	 • Martin St. Louis	 	 activated from IR
3	2005-11-14	 Lightning	 	 • Martin St. Louis	 broken finger (out 3-4 weeks)
4	2005-11-17	 Lightning	 • Martin St. Louis	 	 returned to lineup
5	2011-12-08	 Lightning	 	 • Martin St. Louis	 facial and nasal fractures (DTD)
6	2011-12-17	 Lightning	 	 • Martin St. Louis	 placed on IR with facial and nasal fractures
7	2011-12-21	 Lightning	 • Martin St. Louis	 	 activated from IR
8	2015-03-18	 Rangers	 	 • Martin St. Louis	 lower body injury (DTD)
9	2015-04-01	 Rangers	 • Martin St. Louis	 	 returned to lineup
