	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2017-02-22	 Maple Leafs	 	 • Connor Carrick	 upper body injury (DTD)
1	2017-02-27	 Maple Leafs	 	 • Connor Carrick	 placed on IR with upper body injury
2	2017-03-20	 Maple Leafs	 • Connor Carrick	 	 activated from IR
3	2017-10-09	 Maple Leafs	 	 • Connor Carrick	 upper body injury (DTD)
4	2017-10-14	 Maple Leafs	 • Connor Carrick	 	 returned to lineup
5	2018-10-29	 Stars	 	 • Connor Carrick	 placed on IR with lower body injury
6	2018-10-30	 Stars	 	 • Connor Carrick	 foot injury (DTD)
7	2018-11-02	 Stars	 	 • Connor Carrick	 placed on IR with foot injury
8	2018-12-27	 Stars	 • Connor Carrick	 	 activated from IR
9	2019-10-25	 Devils	 	 • Connor Carrick	 placed on IR with fractured finger
10	2019-12-18	 Devils	 • Connor Carrick	 	 activated from IR
