	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2011-01-18	 Coyotes	 	 • David Schlemko	 placed on IR with upper body injury
1	2011-02-18	 Coyotes	 • David Schlemko	 	 activated from IR
2	2012-01-10	 Coyotes	 	 • David Schlemko	 placed on IR with lower body injury
3	2012-03-14	 Coyotes	 • David Schlemko	 	 activated from IR
4	2013-02-05	 Coyotes	 	 • David Schlemko	 upper body injury (DTD)
5	2013-02-07	 Coyotes	 	 • David Schlemko	 placed on IR with shoulder injury
6	2013-03-14	 Coyotes	 • David Schlemko	 	 activated from IR
7	2013-10-30	 Coyotes	 	 • David Schlemko	 lower body injury (DTD)
8	2013-11-05	 Coyotes	 	 • David Schlemko	 lower body injury (DTD) (CBC)
9	2013-11-09	 Coyotes	 • David Schlemko	 	 returned to lineup
10	2013-11-21	 Coyotes	 	 • David Schlemko	 lower body injury (DTD)
11	2013-11-25	 Coyotes	 • David Schlemko	 	 returned to lineup
12	2013-12-23	 Coyotes	 	 • David Schlemko	 placed on IR with undisclosed injury
13	2013-12-27	 Coyotes	 • David Schlemko	 	 activated from IR
14	2014-01-22	 Coyotes	 	 • David Schlemko	 upper body injury (DTD)
15	2014-01-24	 Coyotes	 • David Schlemko	 	 returned to lineup
16	2014-03-06	 Coyotes	 	 • David Schlemko	 upper body injury (out for season)
17	2014-03-08	 Coyotes	 	 • David Schlemko	 lower body injury (out for season) (CBC)
18	2015-11-22	 Devils	 	 • David Schlemko	 lower body injury (DTD)
19	2015-12-01	 Devils	 • David Schlemko	 	 returned to lineup
20	2016-01-06	 Devils	 	 • David Schlemko	 lower body injury (DTD)
21	2016-01-10	 Devils	 • David Schlemko	 	 returned to lineup
22	2016-03-19	 Devils	 	 • David Schlemko	 upper body injury (DTD)
23	2016-04-02	 Devils	 • David Schlemko	 	 returned to lineup
24	2016-11-23	 Sharks	 	 • David Schlemko	 illness (DTD)
25	2016-11-25	 Sharks	 • David Schlemko	 	 returned to lineup
26	2016-12-07	 Sharks	 	 • David Schlemko	 undisclosed injury (DTD)
27	2016-12-13	 Sharks	 • David Schlemko	 	 returned to lineup
28	2017-01-02	 Sharks	 	 • David Schlemko	 upper body injury (DTD)
29	2017-01-10	 Sharks	 	 • David Schlemko	 placed on IR with upper body injury
30	2017-01-14	 Sharks	 • David Schlemko	 	 activated from IR
31	2017-03-04	 Sharks	 	 • David Schlemko	 lower body injury (DTD)
32	2017-03-20	 Sharks	 • David Schlemko	 	 returned to lineup
33	2017-10-03	 Canadiens	 	 • David Schlemko	 placed on IR with hand injury
34	2017-10-14	 Canadiens	 • David Schlemko	 	 activated from IR
35	2017-10-20	 Canadiens	 	 • David Schlemko	 placed on IR with hand injury
36	2017-11-29	 Canadiens	 • David Schlemko	 	 activated from IR
37	2017-12-27	 Canadiens	 	 • David Schlemko	 flu (DTD)
38	2017-12-30	 Canadiens	 • David Schlemko	 	 returned to lineup
39	2018-03-06	 Canadiens	 	 • David Schlemko	 upper body injury (DTD)
40	2018-03-31	 Canadiens	 • David Schlemko	 	 returned to lineup
41	2018-04-07	 Canadiens	 	 • David Schlemko	 undisclosed injury (out for season)
42	2018-09-28	 Canadiens	 	 • David Schlemko	 placed on IR with knee injury
43	2018-11-10	 Canadiens	 • David Schlemko	 	 activated from IR
44	2018-12-26	 Canadiens	 	 • David Schlemko	 placed on IR with upper body injury
45	2019-01-08	 Canadiens	 • David Schlemko	 	 activated from IR
