	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2003-10-22	 Blues	 	 • Barret Jackman	 shoulder injury (out indefinitely)
1	2003-11-26	 Blues	 	 • Barret Jackman	 placed on IR
2	2005-09-27	 Blues	 	 • Barret Jackman	 shoulder injury (out 1-2 weeks)
3	2005-10-04	 Blues	 	 • Barret Jackman	 placed on IR with shoulder injury
4	2005-10-11	 Blues	 • Barret Jackman	 	 activated from IR
5	2006-03-21	 Blues	 	 • Barret Jackman	 placed on IR with broken jaw
6	2006-10-08	 Blues	 	 • Barret Jackman	 left knee injury (DTD)
7	2006-11-03	 Blues	 • Barret Jackman	 	 returned to lineup
8	2007-12-27	 Blues	 	 • Barret Jackman	 placed on IR with concussion
9	2008-01-05	 Blues	 • Barret Jackman	 	 activated from IR
10	2009-10-09	 Blues	 	 • Barret Jackman	 placed on IR with sprained left ankle
11	2009-11-08	 Blues	 • Barret Jackman	 	 activated from IR
12	2010-04-05	 Blues	 	 • Barret Jackman	 upper body injury (out for season)
13	2010-11-05	 Blues	 	 • Barret Jackman	 placed on IR with sprained right knee
14	2010-11-24	 Blues	 • Barret Jackman	 	 activated from IR
15	2011-01-22	 Blues	 	 • Barret Jackman	 lower body injury (DTD)
16	2011-02-04	 Blues	 • Barret Jackman	 	 returned to lineup
17	2011-03-10	 Blues	 	 • Barret Jackman	 broken right index finger (DTD)
18	2011-04-01	 Blues	 • Barret Jackman	 	 activated from IR
19	2012-01-12	 Blues	 	 • Barret Jackman	 hip injury (DTD)
20	2012-01-14	 Blues	 • Barret Jackman	 	 returned to lineup
21	2013-04-24	 Blues	 	 • Barret Jackman	 ankle injury (out for season)
22	2013-10-18	 Blues	 	 • Barret Jackman	 upper body injury (DTD)
23	2013-10-25	 Blues	 • Barret Jackman	 	 returned to lineup
24	2014-04-03	 Blues	 	 • Barret Jackman	 lower body injury (DTD)
25	2014-04-05	 Blues	 • Barret Jackman	 	 returned to lineup
26	2015-10-20	 Predators	 	 • Barret Jackman	 upper body injury (DTD)
27	2015-10-22	 Predators	 • Barret Jackman	 	 returned to lineup
28	2016-02-22	 Predators	 	 • Barret Jackman	 upper body injury (DTD)
29	2016-02-23	 Predators	 • Barret Jackman	 	 returned to lineup
