	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2013-04-02	 Predators	 	 • Gabriel Bourque	 upper body injury (out for season)
1	2015-04-23	 Predators	 	 • Gabriel Bourque	 upper body injury (DTD)
2	2015-04-25	 Predators	 • Gabriel Bourque	 	 returned to lineup
3	2015-11-28	 Predators	 	 • Gabriel Bourque	 placed on IR with undisclosed injury
4	2016-03-18	 Predators	 • Gabriel Bourque	 	 activated from IR
5	2016-03-21	 Predators	 	 • Gabriel Bourque	 upper body injury (out for season)
6	2017-10-28	 Avalanche	 	 • Gabriel Bourque	 placed on IR with upper body injury
7	2017-11-04	 Avalanche	 • Gabriel Bourque	 	 activated from IR
8	2019-11-08	 Jets	 	 • Gabriel Bourque	 placed on IR with lower body injury
9	2019-12-10	 Jets	 • Gabriel Bourque	 	 activated from IR
