	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2016-03-18	 Predators	 	 • Anthony Bitetto	 lower body injury (DTD)
1	2016-04-07	 Predators	 • Anthony Bitetto	 	 returned to lineup
2	2016-10-15	 Predators	 	 • Anthony Bitetto	 placed on IR with upper body injury
3	2016-10-18	 Predators	 	 • Anthony Bitetto	 placed on IR with upper body injury
4	2016-11-24	 Predators	 • Anthony Bitetto	 	 activated from IR
5	2016-11-30	 Predators	 	 • Anthony Bitetto	 placed on IR with fractured hand
6	2017-01-03	 Predators	 • Anthony Bitetto	 	 activated from IR
7	2019-10-17	 Jets	 	 • Anthony Bitetto	 lower body injury (DTD)
8	2019-10-22	 Jets	 • Anthony Bitetto	 	 returned to lineup
9	2020-03-09	 Jets	 	 • Anthony Bitetto	 upper body injury (DTD)
