	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2001-12-22	 Panthers	 	 • Ryan Johnson	 head injury (out indefinitely)
1	2006-03-05	 Blues	 	 • Ryan Johnson	 fractured left foot (out indefinitely)
2	2006-03-07	 Blues	 	 • Ryan Johnson	 placed on IR with fractured left foot
3	2006-04-04	 Blues	 • Ryan Johnson	 	 activated from IR
4	2006-10-05	 Blues	 	 • Ryan Johnson	 heart abnormality (DTD)
5	2006-10-20	 Blues	 • Ryan Johnson	 	 returned to lineup
6	2006-12-29	 Blues	 	 • Ryan Johnson	 separated shoulder (out indefinitely)
7	2007-01-26	 Blues	 • Ryan Johnson	 	 returned to lineup
8	2007-03-08	 Blues	 	 • Ryan Johnson	 hip injury (DTD)
9	2007-03-20	 Blues	 • Ryan Johnson	 	 returned to lineup
10	2008-01-23	 Blues	 	 • Ryan Johnson	 foot injury (DTD)
11	2008-01-24	 Blues	 • Ryan Johnson	 	 returned to lineup
12	2008-11-25	 Canucks	 	 • Ryan Johnson	 placed on IR with broken finger
13	2009-01-09	 Canucks	 • Ryan Johnson	 	 activated from IR
14	2009-10-28	 Canucks	 	 • Ryan Johnson	 placed on IR with neck injury
15	2009-11-05	 Canucks	 • Ryan Johnson	 	 activated from IR
16	2009-12-26	 Canucks	 	 • Ryan Johnson	 sore foot (DTD)
17	2010-01-21	 Canucks	 • Ryan Johnson	 	 activated from IR
18	2010-04-06	 Canucks	 	 • Ryan Johnson	 broken foot (DTD)
19	2010-05-05	 Canucks	 • Ryan Johnson	 	 returned to lineup
20	2011-01-31	 Blackhawks	 	 • Ryan Johnson	 lower body injury (DTD)
21	2011-02-09	 Blackhawks	 • Ryan Johnson	 	 returned to lineup
22	2011-02-12	 Blackhawks	 	 • Ryan Johnson	 placed on IR with upper body injury
23	2011-02-20	 Blackhawks	 • Ryan Johnson	 	 activated from IR
