	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2000-04-05	 Kings	 	 • Bryan Smolinski	 torn MCL in right knee (out 4-6 weeks)
1	2003-01-02	 Kings	 	 • Bryan Smolinski	 placed on IR
2	2003-01-22	 Kings	 • Bryan Smolinski	 	 activated from IR
3	2005-11-19	 Senators	 	 • Bryan Smolinski	 right shoulder injury (left game)
4	2005-11-21	 Senators	 	 • Bryan Smolinski	 right shoulder injury (DTD)
5	2005-11-25	 Senators	 • Bryan Smolinski	 	 returned to lineup
6	2007-12-07	 Canadiens	 	 • Bryan Smolinski	 knee injury (out indefinitely)
7	2008-01-10	 Canadiens	 • Bryan Smolinski	 	 returned to lineup
