	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-10-03	 Avalanche	 	 • Cody McCormick	 placed on IR with bruised chest
1	2006-11-07	 Avalanche	 • Cody McCormick	 	 activated from IR
2	2008-01-02	 Avalanche	 	 • Cody McCormick	 hip injury (DTD)
3	2008-01-08	 Avalanche	 • Cody McCormick	 	 returned to lineup
4	2008-02-12	 Avalanche	 	 • Cody McCormick	 placed on IR with shoulder injury (date approximate)
5	2008-03-08	 Avalanche	 • Cody McCormick	 	 activated from IR
6	2008-12-29	 Avalanche	 	 • Cody McCormick	 placed on IR with foot injury
7	2009-01-29	 Avalanche	 • Cody McCormick	 	 activated from IR
8	2011-11-16	 Sabres	 	 • Cody McCormick	 upper body injury (DTD)
9	2011-11-26	 Sabres	 	 • Cody McCormick	 placed on IR with upper body injury
10	2011-12-07	 Sabres	 • Cody McCormick	 	 activated from IR
11	2012-02-10	 Sabres	 	 • Cody McCormick	 upper body injury (DTD)
12	2012-03-14	 Sabres	 • Cody McCormick	 	 returned to lineup
13	2013-01-18	 Sabres	 	 • Cody McCormick	 placed on IR with finger injury
14	2013-02-02	 Sabres	 • Cody McCormick	 	 activated from IR
15	2013-10-19	 Sabres	 	 • Cody McCormick	 placed on IR with lower body injury
16	2013-10-25	 Sabres	 • Cody McCormick	 	 activated from IR
17	2013-11-22	 Sabres	 	 • Cody McCormick	 placed on IR with upper body injury
18	2013-12-04	 Sabres	 • Cody McCormick	 	 activated from IR
19	2013-12-14	 Sabres	 	 • Cody McCormick	 upper body injury (DTD)
20	2013-12-17	 Sabres	 	 • Cody McCormick	 placed on IR with upper body injury
21	2014-02-25	 Sabres	 • Cody McCormick	 	 activated from IR
22	2014-03-29	 Wild	 	 • Cody McCormick	 facial injury (DTD)
23	2014-04-05	 Wild	 • Cody McCormick	 	 returned to lineup
24	2014-11-23	 Sabres	 	 • Cody McCormick	 concussion (DTD)
25	2014-12-02	 Sabres	 	 • Cody McCormick	 placed on IR with concussion
26	2014-12-04	 Sabres	 • Cody McCormick	 	 activated from IR
27	2014-12-12	 Sabres	 	 • Cody McCormick	 lower body injury (DTD)
28	2014-12-20	 Sabres	 	 • Cody McCormick	 placed on IR with lower body injury
29	2014-12-27	 Sabres	 • Cody McCormick	 	 activated from IR
30	2015-01-11	 Sabres	 	 • Cody McCormick	 placed on IR with blood clot in leg (out for season)
31	2015-09-18	 Sabres	 	 • Cody McCormick	 placed on IR with undisclosed injury (out for season)
