	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-12-22	 Lightning	 	 • Pavel Kubina	 strained groin (DTD)
1	2005-12-26	 Lightning	 • Pavel Kubina	 	 returned to lineup
2	2006-03-27	 Lightning	 	 • Pavel Kubina	 lower body injury (left game)
3	2006-03-29	 Lightning	 	 • Pavel Kubina	 lower body injury (DTD)
4	2006-04-06	 Lightning	 • Pavel Kubina	 	 returned to lineup
5	2006-10-10	 Maple Leafs	 	 • Pavel Kubina	 knee injury (out ~6 weeks)
6	2006-11-11	 Maple Leafs	 	 • Pavel Kubina	 knee injury (DTD)
7	2006-11-16	 Maple Leafs	 • Pavel Kubina	 	 returned to lineup
8	2007-02-24	 Maple Leafs	 	 • Pavel Kubina	 broken finger (out 1-3 weeks)
9	2007-03-06	 Maple Leafs	 • Pavel Kubina	 	 returned to lineup
10	2007-11-11	 Maple Leafs	 	 • Pavel Kubina	 right knee injury (out indefinitely)
11	2007-12-06	 Maple Leafs	 • Pavel Kubina	 	 returned to lineup
12	2009-11-15	 Thrashers	 	 • Pavel Kubina	 lower body injury (DTD)
13	2009-11-19	 Thrashers	 • Pavel Kubina	 	 returned to lineup
14	2010-04-01	 Thrashers	 	 • Pavel Kubina	 upper body injury (out for season)
15	2011-04-30	 Lightning	 	 • Pavel Kubina	 head injury (DTD)
16	2011-12-05	 Lightning	 	 • Pavel Kubina	 lower body injury (DTD)
17	2011-12-08	 Lightning	 	 • Pavel Kubina	 placed on IR with lower body injury
18	2012-03-08	 Flyers	 	 • Pavel Kubina	 upper body injury (DTD)
19	2012-03-20	 Flyers	 • Pavel Kubina	 	 returned to lineup
