	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-02-21	 Senators	 	 • Dominik Hasek	 groin injury (out indefinitely)
1	2007-02-11	 Red Wings	 	 • Dominik Hasek	 right wrist injury (DTD)
2	2007-02-17	 Red Wings	 • Dominik Hasek	 	 returned to lineup
3	2007-03-02	 Red Wings	 	 • Dominik Hasek	 thigh injury (DTD)
4	2007-03-09	 Red Wings	 • Dominik Hasek	 	 returned to lineup
5	2007-10-25	 Red Wings	 	 • Dominik Hasek	 placed on IR with hip injury (out indefinitely)
6	2007-11-07	 Red Wings	 • Dominik Hasek	 	 activated from IR
7	2008-02-11	 Red Wings	 	 • Dominik Hasek	 hip injury (DTD)
8	2008-02-20	 Red Wings	 	 • Dominik Hasek	 placed on IR with hip flexor injury
9	2008-02-29	 Red Wings	 • Dominik Hasek	 	 activated from IR
10	2008-03-12	 Red Wings	 	 • Dominik Hasek	 back injury (DTD)
11	2008-03-16	 Red Wings	 • Dominik Hasek	 	 returned to lineup
12	2008-03-25	 Red Wings	 	 • Dominik Hasek	 flu (DTD)
13	2008-03-30	 Red Wings	 • Dominik Hasek	 	 returned to lineup
