	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2016-04-07	 Canucks	 	 • Jared McCann	 undisclosed injury (out for season)
1	2017-10-24	 Panthers	 	 • Jared McCann	 placed on IR with lower body injury
2	2017-11-04	 Panthers	 • Jared McCann	 	 activated from IR
3	2017-11-09	 Panthers	 	 • Jared McCann	 placed on IR with lower body injury
4	2017-11-13	 Panthers	 	 • Jared McCann	 placed on IR with lower body injury
5	2017-11-18	 Panthers	 • Jared McCann	 	 activated from IR
6	2018-11-02	 Panthers	 	 • Jared McCann	 upper body injury (DTD)
7	2018-11-08	 Panthers	 • Jared McCann	 	 returned to lineup
8	2019-04-12	 Penguins	 	 • Jared McCann	 upper body injury (DTD)
9	2019-04-14	 Penguins	 • Jared McCann	 	 returned to lineup
10	2019-10-16	 Penguins	 	 • Jared McCann	 lower body injury (DTD)
11	2019-10-18	 Penguins	 • Jared McCann	 	 returned to lineup
12	2019-10-19	 Penguins	 	 • Jared McCann	 undisclosed (DTD)
13	2019-10-22	 Penguins	 • Jared McCann	 	 returned to lineup
14	2020-02-26	 Penguins	 	 • Jared McCann	 upper body injury (DTD)
15	2020-02-27	 Penguins	 • Jared McCann	 	 returned to lineup
