	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1995-01-24	 Flames	 	 • Michael Nylander	 wrist injury (out indefinitely)
1	2003-10-02	 Capitals	 	 • Michael Nylander	 leg injury (out indefinitely)
2	2006-12-17	 Rangers	 	 • Michael Nylander	 flu (DTD)
3	2006-12-23	 Rangers	 • Michael Nylander	 	 returned to lineup
4	2007-12-07	 Capitals	 	 • Michael Nylander	 undisclosed injury (DTD)
5	2007-12-14	 Capitals	 • Michael Nylander	 	 returned to lineup
6	2008-01-15	 Capitals	 	 • Michael Nylander	 surgery on shoulder (out indefinitely)
7	2009-03-08	 Capitals	 	 • Michael Nylander	 upper body injury (DTD)
8	2009-03-12	 Capitals	 • Michael Nylander	 	 returned to lineup
