	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1997-10-21	 Stars	 	 • Jere Lehtinen	 placed on IR with separated left shoulder
1	1997-11-10	 Stars	 • Jere Lehtinen	 	 activated from IR
2	1998-11-15	 Stars	 	 • Jere Lehtinen	 placed on IR with broken thumb
3	1999-10-16	 Stars	 	 • Jere Lehtinen	 leg injury (out indefinitely)
4	1999-12-31	 Stars	 • Jere Lehtinen	 	 activated from IR
5	2003-10-23	 Stars	 	 • Jere Lehtinen	 placed on IR
6	2003-11-19	 Stars	 • Jere Lehtinen	 	 activated from IR
7	2005-12-23	 Stars	 	 • Jere Lehtinen	 flu (DTD)
8	2005-12-26	 Stars	 • Jere Lehtinen	 	 returned to lineup
9	2006-11-17	 Stars	 	 • Jere Lehtinen	 leg injury (DTD)
10	2006-11-24	 Stars	 • Jere Lehtinen	 	 returned to lineup
11	2006-12-20	 Stars	 	 • Jere Lehtinen	 flu (DTD)
12	2006-12-21	 Stars	 • Jere Lehtinen	 	 returned to lineup
13	2007-04-02	 Stars	 	 • Jere Lehtinen	 lower body injury (DTD)
14	2007-11-23	 Stars	 	 • Jere Lehtinen	 sports hernia (DTD)
15	2007-12-03	 Stars	 	 • Jere Lehtinen	 placed on IR with sports hernia
16	2008-02-01	 Stars	 • Jere Lehtinen	 	 activated from IR
17	2008-05-12	 Stars	 	 • Jere Lehtinen	 leg injury (DTD)
18	2008-10-10	 Stars	 	 • Jere Lehtinen	 groin injury (DTD)
19	2008-11-11	 Stars	 • Jere Lehtinen	 	 returned to lineup
20	2008-11-19	 Stars	 	 • Jere Lehtinen	 placed on IR with upper body injury
21	2008-12-20	 Stars	 • Jere Lehtinen	 	 activated from IR
22	2009-03-05	 Stars	 	 • Jere Lehtinen	 upper body injury (DTD)
23	2009-03-17	 Stars	 • Jere Lehtinen	 	 returned to lineup
24	2009-10-03	 Stars	 	 • Jere Lehtinen	 groin injury (DTD)
25	2009-10-11	 Stars	 • Jere Lehtinen	 	 returned to lineup
26	2009-10-16	 Stars	 	 • Jere Lehtinen	 chest injury (DTD)
27	2009-10-20	 Stars	 	 • Jere Lehtinen	 placed on IR with chest injury
28	2009-11-04	 Stars	 • Jere Lehtinen	 	 activated from IR
29	2009-11-12	 Stars	 	 • Jere Lehtinen	 groin injury (DTD)
30	2009-11-18	 Stars	 • Jere Lehtinen	 	 returned to lineup
31	2009-12-21	 Stars	 	 • Jere Lehtinen	 groin injury (DTD)
32	2009-12-26	 Stars	 • Jere Lehtinen	 	 returned to lineup
33	2010-01-16	 Stars	 	 • Jere Lehtinen	 upper body injury (DTD)
34	2010-01-20	 Stars	 	 • Jere Lehtinen	 placed on IR with upper body injury
35	2010-01-27	 Stars	 • Jere Lehtinen	 	 activated from IR
36	2010-02-13	 Stars	 	 • Jere Lehtinen	 knee injury (DTD)
37	2010-03-10	 Stars	 	 • Jere Lehtinen	 illness (DTD)
38	2010-03-12	 Stars	 • Jere Lehtinen	 	 returned to lineup
