	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2013-10-01	 Sabres	 	 • Nikita Zadorov	 placed on IR with finger injury
1	2013-10-19	 Sabres	 • Nikita Zadorov	 	 activated from IR
2	2016-04-02	 Avalanche	 	 • Nikita Zadorov	 concussion (DTD)
3	2016-04-05	 Avalanche	 • Nikita Zadorov	 	 returned to lineup
4	2017-02-20	 Avalanche	 	 • Nikita Zadorov	 fractured ankle (out for season)
5	2017-02-25	 Avalanche	 	 • Nikita Zadorov	 placed on IR with fractured ankle (out for season)
6	2018-12-20	 Avalanche	 	 • Nikita Zadorov	 lower body injury (DTD)
7	2019-01-14	 Avalanche	 • Nikita Zadorov	 	 returned to lineup
8	2019-03-06	 Avalanche	 	 • Nikita Zadorov	 upper body injury (DTD)
9	2019-03-09	 Avalanche	 • Nikita Zadorov	 	 returned to lineup
10	2019-11-07	 Avalanche	 	 • Nikita Zadorov	 placed on IR with fractured jaw
11	2019-11-16	 Avalanche	 • Nikita Zadorov	 	 activated from IR
