	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2017-11-26	 Bruins	 	 • Peter Cehlarik	 leg injury (DTD)
1	2017-11-26	 Bruins	 	 • Peter Cehlarik	 placed on IR with leg injury
2	2017-11-29	 Bruins	 	 • Peter Cehlarik	 placed on IR with leg injury
3	2018-01-01	 Bruins	 • Peter Cehlarik	 	 activated from IR
4	2019-02-18	 Bruins	 	 • Peter Cehlarik	 lower body injury (DTD)
5	2019-02-20	 Bruins	 • Peter Cehlarik	 	 returned to lineup
6	2019-02-21	 Bruins	 	 • Peter Cehlarik	 lower body injury (DTD)
7	2019-02-23	 Bruins	 • Peter Cehlarik	 	 returned to lineup
