	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2016-11-07	 Blackhawks	 	 • Tyler Motte	 lower body injury (DTD)
1	2016-11-19	 Blackhawks	 • Tyler Motte	 	 returned to lineup
2	2019-03-26	 Canucks	 	 • Tyler Motte	 upper body injury (out for season)
3	2019-10-02	 Canucks	 	 • Tyler Motte	 placed on IR with upper body injury
4	2019-10-15	 Canucks	 • Tyler Motte	 	 activated from IR
5	2019-10-27	 Canucks	 	 • Tyler Motte	 fractured foot (out indefinitely)
6	2019-10-28	 Canucks	 	 • Tyler Motte	 placed on IR with fractured foot
7	2019-12-15	 Canucks	 • Tyler Motte	 	 activated from IR
8	2020-01-30	 Canucks	 	 • Tyler Motte	 placed on IR with shoulder injury
9	2020-02-19	 Canucks	 • Tyler Motte	 	 activated from IR
