	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2001-01-01	 Blues	 	 • Pavol Demitra	 placed on IR
1	2001-02-01	 Blues	 • Pavol Demitra	 	 activated from IR
2	2006-01-07	 Kings	 	 • Pavol Demitra	 leg injury (DTD)
3	2006-01-28	 Kings	 • Pavol Demitra	 	 returned to lineup
4	2006-03-02	 Kings	 	 • Pavol Demitra	 facial injury (DTD)
5	2006-03-14	 Kings	 • Pavol Demitra	 	 activated from IR
6	2006-03-16	 Kings	 	 • Pavol Demitra	 concussion (DTD)
7	2006-04-03	 Kings	 • Pavol Demitra	 	 returned to lineup
8	2006-11-22	 Wild	 	 • Pavol Demitra	 head injury (DTD)
9	2006-12-09	 Wild	 • Pavol Demitra	 	 activated from IR
10	2007-01-18	 Wild	 	 • Pavol Demitra	 upper body injury (DTD)
11	2007-01-20	 Wild	 • Pavol Demitra	 	 returned to lineup
12	2007-04-05	 Wild	 	 • Pavol Demitra	 leg injury (DTD)
13	2007-10-24	 Wild	 	 • Pavol Demitra	 placed on IR with groin injury
14	2007-11-01	 Wild	 • Pavol Demitra	 	 activated from IR
15	2007-11-05	 Wild	 	 • Pavol Demitra	 groin injury (DTD)
16	2007-11-28	 Wild	 • Pavol Demitra	 	 returned to lineup
17	2008-03-24	 Wild	 	 • Pavol Demitra	 undisclosed injury (DTD)
18	2008-03-26	 Wild	 • Pavol Demitra	 	 returned to lineup
19	2008-10-21	 Canucks	 	 • Pavol Demitra	 placed on IR with bruised ribs
20	2008-11-15	 Canucks	 • Pavol Demitra	 	 activated from IR
21	2009-01-19	 Canucks	 	 • Pavol Demitra	 placed on IR with strained groin
22	2009-02-03	 Canucks	 • Pavol Demitra	 	 activated from IR
23	2009-02-25	 Canucks	 	 • Pavol Demitra	 finger injury (DTD)
24	2009-05-05	 Canucks	 	 • Pavol Demitra	 shoulder injury (out for season)
25	2009-09-14	 Canucks	 	 • Pavol Demitra	 placed on IR with torn rotator cuff in left shoulder
26	2010-01-16	 Canucks	 • Pavol Demitra	 	 activated from IR
