	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-01-28	 Kings	 	 • Tim Gleason	 bruised knee (DTD)
1	2006-02-02	 Kings	 • Tim Gleason	 	 returned to lineup
2	2006-11-01	 Hurricanes	 	 • Tim Gleason	 shoulder injury (DTD)
3	2006-11-18	 Hurricanes	 • Tim Gleason	 	 returned to lineup
4	2006-12-24	 Hurricanes	 	 • Tim Gleason	 broken foot (out indefinitely)
5	2007-01-26	 Hurricanes	 • Tim Gleason	 	 returned to lineup
6	2007-04-03	 Hurricanes	 	 • Tim Gleason	 broken finger (DTD)
7	2008-02-14	 Hurricanes	 	 • Tim Gleason	 flu (DTD)
8	2008-02-16	 Hurricanes	 • Tim Gleason	 	 returned to lineup
9	2008-02-28	 Hurricanes	 	 • Tim Gleason	 head injury (DTD)
10	2008-03-01	 Hurricanes	 • Tim Gleason	 	 returned to lineup
11	2008-11-23	 Hurricanes	 	 • Tim Gleason	 lower body injury (DTD)
12	2008-12-02	 Hurricanes	 	 • Tim Gleason	 placed on IR
13	2008-12-13	 Hurricanes	 • Tim Gleason	 	 activated from IR
14	2009-01-09	 Hurricanes	 	 • Tim Gleason	 left leg injury (DTD)
15	2009-01-15	 Hurricanes	 • Tim Gleason	 	 returned to lineup
16	2009-10-23	 Hurricanes	 	 • Tim Gleason	 upper body injury (DTD)
17	2009-11-04	 Hurricanes	 • Tim Gleason	 	 returned to lineup
18	2009-12-16	 Hurricanes	 	 • Tim Gleason	 concussion-like symptoms / facial injury (DTD)
19	2009-12-21	 Hurricanes	 • Tim Gleason	 	 returned to lineup
20	2010-03-18	 Hurricanes	 	 • Tim Gleason	 broken right foot (out for season)
21	2013-02-14	 Hurricanes	 	 • Tim Gleason	 lower body injury (DTD)
22	2013-02-18	 Hurricanes	 	 • Tim Gleason	 placed on IR with lower body injury
23	2013-02-28	 Hurricanes	 • Tim Gleason	 	 activated from IR
24	2013-10-04	 Hurricanes	 	 • Tim Gleason	 concussion (out indefinitely)
25	2013-10-08	 Hurricanes	 	 • Tim Gleason	 placed on IR with concussion
26	2013-10-25	 Hurricanes	 • Tim Gleason	 	 activated from IR
27	2013-11-02	 Hurricanes	 	 • Tim Gleason	 upper body injury (DTD)
28	2013-11-16	 Hurricanes	 • Tim Gleason	 	 returned to lineup
29	2014-11-08	 Hurricanes	 	 • Tim Gleason	 upper body injury (DTD)
30	2014-11-10	 Hurricanes	 • Tim Gleason	 	 returned to lineup
31	2015-02-21	 Hurricanes	 	 • Tim Gleason	 lower body injury (DTD)
32	2015-02-24	 Hurricanes	 • Tim Gleason	 	 returned to lineup
33	2015-03-19	 Capitals	 	 • Tim Gleason	 upper body injury (DTD)
34	2015-03-26	 Capitals	 • Tim Gleason	 	 returned to lineup
