	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1993-03-18	 Lightning	 	 • Marc Bergevin	 foot injury (DTD)
1	1993-11-19	 Lightning	 	 • Marc Bergevin	 bruised back (DTD)
2	1995-03-10	 Lightning	 	 • Marc Bergevin	 elbow injury (DTD)
3	1995-04-22	 Lightning	 	 • Marc Bergevin	 sore neck (DTD)
4	1995-11-01	 Red Wings	 	 • Marc Bergevin	 flu (DTD)
5	1996-04-07	 Red Wings	 	 • Marc Bergevin	 groin injury (DTD)
6	2000-10-05	 Blues	 	 • Marc Bergevin	 thumb injury (out indefinitely)
7	2000-11-17	 Blues	 • Marc Bergevin	 	 activated from IR
8	2001-02-23	 Penguins	 	 • Marc Bergevin	 knee injury (out indefinitely)
9	2001-02-23	 Penguins	 	 • Marc Bergevin	 strained knee (DTD)
10	2001-03-09	 Penguins	 • Marc Bergevin	 	 returned to lineup
