	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2008-11-22	 Blackhawks	 	 • Dustin Byfuglien	 undisclosed injury (DTD)
1	2008-11-28	 Blackhawks	 • Dustin Byfuglien	 	 returned to lineup
2	2010-11-17	 Thrashers	 	 • Dustin Byfuglien	 leg injury (DTD)
3	2011-03-09	 Thrashers	 	 • Dustin Byfuglien	 lower body injury (DTD)
4	2011-03-11	 Thrashers	 • Dustin Byfuglien	 	 returned to lineup
5	2011-12-27	 Jets	 	 • Dustin Byfuglien	 lower body injury (DTD)
6	2012-01-07	 Jets	 	 • Dustin Byfuglien	 placed on IR with knee injury
7	2012-02-02	 Jets	 • Dustin Byfuglien	 	 activated from IR
8	2013-01-31	 Jets	 	 • Dustin Byfuglien	 lower body injury (DTD)
9	2013-02-12	 Jets	 • Dustin Byfuglien	 	 returned to lineup
10	2014-03-19	 Jets	 	 • Dustin Byfuglien	 lower body injury (DTD)
11	2014-03-22	 Jets	 • Dustin Byfuglien	 	 returned to lineup
12	2014-04-06	 Jets	 	 • Dustin Byfuglien	 upper body injury (out for season)
13	2015-03-05	 Jets	 	 • Dustin Byfuglien	 upper body injury (DTD)
14	2015-03-26	 Jets	 • Dustin Byfuglien	 	 returned to lineup
15	2016-01-15	 Jets	 	 • Dustin Byfuglien	 upper body injury (DTD)
16	2016-03-14	 Jets	 	 • Dustin Byfuglien	 undisclosed injury (DTD)
17	2016-03-15	 Jets	 • Dustin Byfuglien	 	 returned to lineup
18	2017-03-24	 Jets	 	 • Dustin Byfuglien	 undisclosed injury (DTD)
19	2017-03-28	 Jets	 • Dustin Byfuglien	 	 returned to lineup
20	2017-10-09	 Jets	 	 • Dustin Byfuglien	 lower body injury (DTD)
21	2017-10-14	 Jets	 • Dustin Byfuglien	 	 returned to lineup
22	2017-12-11	 Jets	 	 • Dustin Byfuglien	 lower body injury (out indefinitely)
23	2017-12-14	 Jets	 	 • Dustin Byfuglien	 placed on IR with lower body injury
24	2018-01-02	 Jets	 • Dustin Byfuglien	 	 activated from IR
25	2018-10-14	 Jets	 	 • Dustin Byfuglien	 upper body injury (DTD)
26	2018-10-18	 Jets	 • Dustin Byfuglien	 	 returned to lineup
27	2018-11-29	 Jets	 	 • Dustin Byfuglien	 head injury (DTD)
28	2018-12-01	 Jets	 	 • Dustin Byfuglien	 placed on IR with concussion
29	2018-12-07	 Jets	 • Dustin Byfuglien	 	 activated from IR
30	2018-12-30	 Jets	 	 • Dustin Byfuglien	 placed on IR with left ankle/leg injury
31	2019-02-06	 Jets	 • Dustin Byfuglien	 	 activated from IR
32	2019-02-16	 Jets	 	 • Dustin Byfuglien	 ankle injury (DTD)
33	2019-02-22	 Jets	 	 • Dustin Byfuglien	 placed on IR with ankle injury
34	2019-03-30	 Jets	 • Dustin Byfuglien	 	 activated from IR
