	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2016-10-22	 Predators	 	 • Colton Sissons	 food poisoning (DTD)
1	2016-10-26	 Predators	 • Colton Sissons	 	 returned to lineup
2	2016-11-26	 Predators	 	 • Colton Sissons	 placed on IR with upper body injury
3	2016-12-13	 Predators	 • Colton Sissons	 	 activated from IR
4	2017-10-10	 Predators	 	 • Colton Sissons	 lower body injury (DTD)
5	2017-10-12	 Predators	 • Colton Sissons	 	 returned to lineup
6	2018-12-19	 Predators	 	 • Colton Sissons	 placed on IR with ankle injury
7	2018-12-20	 Predators	 	 • Colton Sissons	 lower body injury (DTD)
8	2019-01-05	 Predators	 • Colton Sissons	 	 activated from IR
9	2019-12-28	 Predators	 	 • Colton Sissons	 placed on IR with lower body injury
10	2020-01-30	 Predators	 • Colton Sissons	 	 activated from IR
