	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2000-01-19	 Red Wings	 	 • Aaron Ward	 shoulder injury (out indefinitely)
1	2003-10-28	 Hurricanes	 	 • Aaron Ward	 placed on IR
2	2004-02-02	 Hurricanes	 	 • Aaron Ward	 placed on IR
3	2006-01-11	 Hurricanes	 	 • Aaron Ward	 surgery to repair hernia (out 4-5 weeks)
4	2006-01-14	 Hurricanes	 	 • Aaron Ward	 placed on IR with hernia
5	2006-02-02	 Hurricanes	 • Aaron Ward	 	 activated from IR
6	2006-03-21	 Hurricanes	 	 • Aaron Ward	 upper body injury (DTD)
7	2006-03-22	 Hurricanes	 • Aaron Ward	 	 returned to lineup
8	2007-11-10	 Bruins	 	 • Aaron Ward	 concussion (DTD)
9	2007-11-17	 Bruins	 • Aaron Ward	 	 returned to lineup
10	2007-12-02	 Bruins	 	 • Aaron Ward	 ankle injury (DTD)
11	2007-12-08	 Bruins	 • Aaron Ward	 	 returned to lineup
12	2007-12-22	 Bruins	 	 • Aaron Ward	 fractured left foot (out indefinitely)
13	2008-01-10	 Bruins	 • Aaron Ward	 	 returned to lineup
14	2008-03-05	 Bruins	 	 • Aaron Ward	 bruised right foot (out indefinitely)
15	2008-03-11	 Bruins	 • Aaron Ward	 	 returned to lineup
16	2008-04-17	 Bruins	 	 • Aaron Ward	 knee injury (DTD)
17	2008-04-19	 Bruins	 • Aaron Ward	 	 returned to lineup
18	2008-12-02	 Bruins	 	 • Aaron Ward	 left leg injury (DTD)
19	2008-12-12	 Bruins	 • Aaron Ward	 	 returned to lineup
20	2008-12-13	 Bruins	 	 • Aaron Ward	 ankle injury (DTD)
21	2008-12-28	 Bruins	 • Aaron Ward	 	 returned to lineup
22	2009-01-04	 Bruins	 	 • Aaron Ward	 charley horse (DTD)
23	2009-01-08	 Bruins	 • Aaron Ward	 	 returned to lineup
24	2009-01-14	 Bruins	 	 • Aaron Ward	 bruised left leg (DTD)
25	2009-01-21	 Bruins	 • Aaron Ward	 	 returned to lineup
26	2009-02-07	 Bruins	 	 • Aaron Ward	 flu (DTD)
27	2009-02-10	 Bruins	 • Aaron Ward	 	 returned to lineup
28	2009-04-04	 Bruins	 	 • Aaron Ward	 undisclosed injury (DTD)
29	2009-04-07	 Bruins	 • Aaron Ward	 	 returned to lineup
30	2009-05-10	 Bruins	 	 • Aaron Ward	 facial injury (DTD)
31	2009-11-15	 Hurricanes	 	 • Aaron Ward	 lower body injury (DTD)
32	2009-11-17	 Hurricanes	 • Aaron Ward	 	 returned to lineup
33	2010-03-29	 Ducks	 	 • Aaron Ward	 foot injury (DTD)
34	2010-03-31	 Ducks	 • Aaron Ward	 	 returned to lineup
