	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2001-11-02	 Stars	 	 • Pierre Turgeon	 placed on IR with high ankle sprain
1	2001-11-28	 Stars	 • Pierre Turgeon	 	 activated from IR
2	2003-12-02	 Stars	 	 • Pierre Turgeon	 placed on IR
3	2003-12-05	 Stars	 • Pierre Turgeon	 	 activated from IR
4	2005-11-14	 Avalanche	 	 • Pierre Turgeon	 hip injury (DTD)
5	2005-11-16	 Avalanche	 • Pierre Turgeon	 	 returned to lineup
6	2005-11-25	 Avalanche	 	 • Pierre Turgeon	 groin injury (left game)
7	2005-11-26	 Avalanche	 	 • Pierre Turgeon	 groin injury (DTD)
8	2005-11-28	 Avalanche	 	 • Pierre Turgeon	 placed on IR with groin injury
9	2005-12-04	 Avalanche	 • Pierre Turgeon	 	 activated from IR
10	2006-01-08	 Avalanche	 	 • Pierre Turgeon	 shoulder injury (DTD)
11	2006-02-28	 Avalanche	 • Pierre Turgeon	 	 returned to lineup
12	2006-09-29	 Avalanche	 	 • Pierre Turgeon	 rotator cuff injury (DTD)
13	2006-10-03	 Avalanche	 	 • Pierre Turgeon	 placed on IR with rotator cuff injury
14	2006-12-07	 Avalanche	 • Pierre Turgeon	 	 activated from IR
15	2007-02-15	 Avalanche	 	 • Pierre Turgeon	 calf injury (out indefinitely)
