	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2007-02-22	 Flyers	 	 • Ben Eager	 ankle injury (out indefinitely)
1	2007-03-15	 Flyers	 • Ben Eager	 	 returned to lineup
2	2007-10-16	 Flyers	 	 • Ben Eager	 dizziness (DTD)
3	2007-10-24	 Flyers	 • Ben Eager	 	 returned to lineup
4	2007-12-26	 Blackhawks	 	 • Ben Eager	 placed on IR with concussion
5	2008-01-24	 Blackhawks	 • Ben Eager	 	 activated from IR
6	2008-02-02	 Blackhawks	 	 • Ben Eager	 concussion (DTD)
7	2008-03-02	 Blackhawks	 • Ben Eager	 	 returned to lineup
8	2008-03-09	 Blackhawks	 	 • Ben Eager	 separated shoulder (out indefinitely)
9	2009-10-07	 Blackhawks	 	 • Ben Eager	 placed on IR with upper body injury
10	2009-11-09	 Blackhawks	 • Ben Eager	 	 activated from IR
11	2009-12-18	 Blackhawks	 	 • Ben Eager	 upper body injury (DTD)
12	2009-12-26	 Blackhawks	 • Ben Eager	 	 returned to lineup
13	2010-02-06	 Blackhawks	 	 • Ben Eager	 lower body injury (DTD)
14	2010-03-02	 Blackhawks	 • Ben Eager	 	 returned to lineup
15	2010-12-30	 Thrashers	 	 • Ben Eager	 lower body injury (DTD)
16	2011-01-05	 Thrashers	 	 • Ben Eager	 placed on IR with lower body injury
17	2011-01-07	 Thrashers	 • Ben Eager	 	 activated from IR
18	2011-03-01	 Sharks	 	 • Ben Eager	 undisclosed (DTD)
19	2011-03-03	 Sharks	 • Ben Eager	 	 returned to lineup
20	2011-10-05	 Oilers	 	 • Ben Eager	 placed on IR with concussion
21	2011-10-17	 Oilers	 • Ben Eager	 	 activated from IR
22	2011-11-25	 Oilers	 	 • Ben Eager	 back injury (DTD)
23	2011-12-07	 Oilers	 • Ben Eager	 	 returned to lineup
24	2012-01-24	 Oilers	 	 • Ben Eager	 upper body injury (DTD)
25	2012-01-31	 Oilers	 • Ben Eager	 	 returned to lineup
26	2012-03-08	 Oilers	 	 • Ben Eager	 illness (DTD)
27	2012-03-12	 Oilers	 • Ben Eager	 	 returned to lineup
28	2012-03-14	 Oilers	 	 • Ben Eager	 back spasms (DTD)
29	2012-03-20	 Oilers	 • Ben Eager	 	 returned to lineup
30	2013-01-22	 Oilers	 	 • Ben Eager	 concussion (DTD)
31	2013-01-24	 Oilers	 	 • Ben Eager	 placed on IR with concussion
32	2013-02-09	 Oilers	 • Ben Eager	 	 activated from IR
