	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-02-07	 Wild	 	 • Brian Rolston	 stomach virus (DTD)
1	2007-02-06	 Wild	 	 • Brian Rolston	 stomach virus (DTD)
2	2007-02-14	 Wild	 • Brian Rolston	 	 returned to lineup
3	2008-02-17	 Wild	 	 • Brian Rolston	 illness (DTD)
4	2008-02-19	 Wild	 • Brian Rolston	 	 returned to lineup
5	2008-10-17	 Devils	 	 • Brian Rolston	 placed on IR with sprained right ankle
6	2008-12-04	 Devils	 • Brian Rolston	 	 activated from IR
7	2009-11-11	 Devils	 	 • Brian Rolston	 undisclosed injury (DTD)
8	2009-11-12	 Devils	 • Brian Rolston	 	 returned to lineup
9	2010-03-18	 Devils	 	 • Brian Rolston	 undisclosed (DTD)
10	2010-03-20	 Devils	 • Brian Rolston	 	 returned to lineup
11	2010-10-11	 Devils	 	 • Brian Rolston	 placed on IR with surgery to repair sports hernia
12	2010-11-12	 Devils	 • Brian Rolston	 	 activated from IR
13	2011-11-23	 Islanders	 	 • Brian Rolston	 illness (DTD)
14	2011-11-25	 Islanders	 • Brian Rolston	 	 returned to lineup
15	2011-12-16	 Islanders	 	 • Brian Rolston	 concussion (out indefinitely)
16	2011-12-21	 Islanders	 	 • Brian Rolston	 placed on IR with concussion
17	2011-12-29	 Islanders	 • Brian Rolston	 	 activated from IR
