	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2003-02-27	 Panthers	 • Stephen Weiss	 	 activated from IR
1	2006-01-03	 Panthers	 	 • Stephen Weiss	 wrist injury (DTD)
2	2006-01-19	 Panthers	 	 • Stephen Weiss	 wrist injury (out for regular season)
3	2006-11-12	 Panthers	 	 • Stephen Weiss	 sprained knee (DTD)
4	2006-11-16	 Panthers	 • Stephen Weiss	 	 returned to lineup
5	2006-12-14	 Panthers	 • Stephen Weiss	 	 shoulder injury (DTD)
6	2006-12-26	 Panthers	 	 • Stephen Weiss	 placed on IR with shoulder injury
7	2006-12-29	 Panthers	 • Stephen Weiss	 	 activated from IR
8	2007-12-01	 Panthers	 	 • Stephen Weiss	 illness (DTD)
9	2007-12-05	 Panthers	 • Stephen Weiss	 	 returned to lineup
10	2008-02-13	 Panthers	 	 • Stephen Weiss	 flu (DTD)
11	2008-02-15	 Panthers	 • Stephen Weiss	 	 returned to lineup
12	2008-02-19	 Panthers	 	 • Stephen Weiss	 broken finger (DTD)
13	2008-03-02	 Panthers	 • Stephen Weiss	 	 returned to lineup
14	2008-10-09	 Panthers	 • Stephen Weiss	 	 activated from IR
15	2008-10-25	 Panthers	 	 • Stephen Weiss	 placed on IR with groin injury
16	2008-11-05	 Panthers	 • Stephen Weiss	 	 activated from IR
17	2010-01-16	 Panthers	 	 • Stephen Weiss	 lower body injury (DTD)
18	2010-01-20	 Panthers	 • Stephen Weiss	 	 returned to lineup
19	2010-10-30	 Panthers	 	 • Stephen Weiss	 ankle injury (DTD)
20	2010-11-03	 Panthers	 • Stephen Weiss	 	 returned to lineup
21	2011-03-22	 Panthers	 	 • Stephen Weiss	 leg injury (DTD)
22	2011-03-25	 Panthers	 • Stephen Weiss	 	 returned to lineup
23	2011-04-06	 Panthers	 	 • Stephen Weiss	 groin injury (DTD)
24	2011-04-09	 Panthers	 • Stephen Weiss	 	 returned to lineup
25	2011-12-23	 Panthers	 	 • Stephen Weiss	 upper body injury (DTD)
26	2011-12-30	 Panthers	 • Stephen Weiss	 	 returned to lineup
27	2013-01-24	 Panthers	 	 • Stephen Weiss	 lower body injury (DTD)
28	2013-02-03	 Panthers	 • Stephen Weiss	 	 returned to lineup
29	2013-03-05	 Panthers	 	 • Stephen Weiss	 placed on IR with surgery on wrist (out for season)
30	2013-11-08	 Red Wings	 	 • Stephen Weiss	 groin injury (DTD)
31	2013-11-12	 Red Wings	 	 • Stephen Weiss	 placed on IR with strained groin
32	2013-11-23	 Red Wings	 • Stephen Weiss	 	 activated from IR
33	2013-12-11	 Red Wings	 	 • Stephen Weiss	 placed on IR with groin injury (out for season)
34	2014-10-31	 Red Wings	 	 • Stephen Weiss	 placed on IR with groin injury
35	2014-11-20	 Red Wings	 • Stephen Weiss	 	 activated from IR
36	2014-12-13	 Red Wings	 	 • Stephen Weiss	 placed on IR with shoulder injury
37	2014-12-23	 Red Wings	 • Stephen Weiss	 	 activated from IR
