	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2018-10-06	 Panthers	 	 • MacKenzie Weegar	 shoulder injury (DTD)
1	2018-10-16	 Panthers	 • MacKenzie Weegar	 	 returned to lineup
2	2019-01-17	 Panthers	 	 • MacKenzie Weegar	 placed on IR with concussion
3	2019-02-01	 Panthers	 • MacKenzie Weegar	 	 activated from IR
4	2019-02-14	 Panthers	 	 • MacKenzie Weegar	 placed on IR with upper body injury
5	2019-02-21	 Panthers	 • MacKenzie Weegar	 	 activated from IR
6	2019-02-26	 Panthers	 	 • MacKenzie Weegar	 lower body injury (DTD)
7	2019-03-05	 Panthers	 • MacKenzie Weegar	 	 returned to lineup
8	2019-11-12	 Panthers	 	 • MacKenzie Weegar	 facial injury (DTD)
9	2019-11-29	 Panthers	 • MacKenzie Weegar	 	 returned to lineup
10	2019-12-28	 Panthers	 	 • MacKenzie Weegar	 upper body injury (DTD)
11	2020-01-12	 Panthers	 	 • MacKenzie Weegar	 placed on IR with upper body injury
12	2020-02-04	 Panthers	 • MacKenzie Weegar	 	 activated from IR
13	2020-02-06	 Panthers	 	 • MacKenzie Weegar	 illness (DTD)
14	2020-02-08	 Panthers	 • MacKenzie Weegar	 	 returned to lineup
