	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2009-12-09	 Capitals	 	 • Semyon Varlamov	 placed on IR with lower body injury
1	2009-12-29	 Capitals	 • Semyon Varlamov	 	 activated from IR
2	2010-10-15	 Capitals	 • Semyon Varlamov	 	 activated from IR
3	2010-10-23	 Capitals	 	 • Semyon Varlamov	 placed on IR with groin injury
4	2011-01-20	 Capitals	 	 • Semyon Varlamov	 lower body injury (DTD)
5	2011-01-22	 Capitals	 • Semyon Varlamov	 	 returned to lineup
6	2011-02-26	 Capitals	 	 • Semyon Varlamov	 knee injury (DTD)
7	2011-03-22	 Capitals	 • Semyon Varlamov	 	 returned to lineup
8	2013-04-10	 Avalanche	 	 • Semyon Varlamov	 hip injury (DTD)
9	2013-04-15	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
10	2014-10-15	 Avalanche	 	 • Semyon Varlamov	 placed on IR with groin injury
11	2014-10-24	 Avalanche	 • Semyon Varlamov	 	 activated from IR
12	2014-11-18	 Avalanche	 	 • Semyon Varlamov	 groin injury (DTD)
13	2014-11-26	 Avalanche	 	 • Semyon Varlamov	 placed on IR with groin injury
14	2014-12-02	 Avalanche	 • Semyon Varlamov	 	 activated from IR
15	2014-12-08	 Avalanche	 	 • Semyon Varlamov	 groin injury (DTD)
16	2014-12-18	 Avalanche	 	 • Semyon Varlamov	 placed on IR with groin injury
17	2014-12-23	 Avalanche	 • Semyon Varlamov	 	 activated from IR
18	2015-03-10	 Avalanche	 	 • Semyon Varlamov	 groin injury (DTD)
19	2015-03-12	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
20	2015-11-11	 Avalanche	 	 • Semyon Varlamov	 groin injury (DTD)
21	2015-11-15	 Avalanche	 	 • Semyon Varlamov	 placed on IR with groin injury
22	2015-11-22	 Avalanche	 • Semyon Varlamov	 	 activated from IR
23	2016-11-25	 Avalanche	 	 • Semyon Varlamov	 upper body injury (DTD)
24	2016-11-29	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
25	2016-12-13	 Avalanche	 	 • Semyon Varlamov	 groin injury (DTD)
26	2016-12-20	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
27	2016-12-23	 Avalanche	 	 • Semyon Varlamov	 groin injury (DTD)
28	2017-01-05	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
29	2017-01-18	 Avalanche	 	 • Semyon Varlamov	 groin injury (DTD)
30	2017-01-26	 Avalanche	 	 • Semyon Varlamov	 placed on IR with groin injury
31	2017-02-04	 Avalanche	 	 • Semyon Varlamov	 placed on IR recovering from surgery on hip (out for season)
32	2017-11-22	 Avalanche	 	 • Semyon Varlamov	 illness (DTD)
33	2017-11-29	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
34	2018-01-03	 Avalanche	 	 • Semyon Varlamov	 strained muscle (DTD)
35	2018-01-13	 Avalanche	 	 • Semyon Varlamov	 placed on IR with strained groin
36	2018-02-01	 Avalanche	 • Semyon Varlamov	 	 activated from IR
37	2018-03-28	 Avalanche	 	 • Semyon Varlamov	 illness (DTD)
38	2018-03-29	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
39	2018-04-01	 Avalanche	 	 • Semyon Varlamov	 knee injury (out for season)
40	2018-12-22	 Avalanche	 	 • Semyon Varlamov	 illness (DTD)
41	2018-12-27	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
42	2019-01-02	 Avalanche	 	 • Semyon Varlamov	 lower body injury (DTD)
43	2019-01-08	 Avalanche	 • Semyon Varlamov	 	 returned to lineup
