	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2003-01-28	 Avalanche	 	 • Marek Svatos	 shoulder injury (surgery) (out indefinitely)
1	2003-10-12	 Avalanche	 	 • Marek Svatos	 shoulder injury (out indefinitely)
2	2006-03-05	 Avalanche	 	 • Marek Svatos	 right shoulder injury (DTD)
3	2006-03-09	 Avalanche	 	 • Marek Svatos	 right shoulder injury (out for remainder of regular season)
4	2006-05-11	 Avalanche	 • Marek Svatos	 	 returned to lineup
5	2006-12-11	 Avalanche	 	 • Marek Svatos	 flu (DTD)
6	2006-12-13	 Avalanche	 • Marek Svatos	 	 returned to lineup
7	2006-12-15	 Avalanche	 	 • Marek Svatos	 groin injury (DTD)
8	2006-12-17	 Avalanche	 • Marek Svatos	 	 returned to lineup
9	2006-12-19	 Avalanche	 	 • Marek Svatos	 groin injury (DTD)
10	2006-12-29	 Avalanche	 • Marek Svatos	 	 returned to lineup
11	2007-03-01	 Avalanche	 	 • Marek Svatos	 groin injury (DTD)
12	2007-03-17	 Avalanche	 • Marek Svatos	 	 returned to lineup
13	2007-11-30	 Avalanche	 	 • Marek Svatos	 groin injury (DTD)
14	2007-12-05	 Avalanche	 • Marek Svatos	 	 returned to lineup
15	2008-02-02	 Avalanche	 	 • Marek Svatos	 groin injury (DTD)
16	2008-02-04	 Avalanche	 • Marek Svatos	 	 returned to lineup
17	2008-03-03	 Avalanche	 	 • Marek Svatos	 torn ACL in left knee (out for season)
18	2008-11-20	 Avalanche	 	 • Marek Svatos	 abdominal injury (DTD)
19	2008-12-09	 Avalanche	 	 • Marek Svatos	 back injury (DTD)
20	2008-12-27	 Avalanche	 • Marek Svatos	 	 returned to lineup
21	2009-03-23	 Avalanche	 	 • Marek Svatos	 head injury (DTD)
22	2009-03-29	 Avalanche	 • Marek Svatos	 	 returned to lineup
23	2009-04-09	 Avalanche	 	 • Marek Svatos	 broken finger (out for season)
24	2009-12-13	 Avalanche	 	 • Marek Svatos	 groin injury (DTD)
25	2009-12-30	 Avalanche	 • Marek Svatos	 	 returned to lineup
26	2010-01-06	 Avalanche	 	 • Marek Svatos	 groin injury (DTD)
27	2010-01-16	 Avalanche	 • Marek Svatos	 	 activated from IR
28	2010-01-18	 Avalanche	 	 • Marek Svatos	 bruised chest (DTD)
29	2010-02-02	 Avalanche	 • Marek Svatos	 	 returned to lineup
30	2011-01-15	 Predators	 	 • Marek Svatos	 lower body injury (DTD)
31	2011-01-31	 Predators	 	 • Marek Svatos	 placed on IR with surgery on knee
32	2011-02-15	 Predators	 • Marek Svatos	 	 activated from IR
33	2011-04-05	 Senators	 	 • Marek Svatos	 concussion (out for season)
