	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2014-10-06	 Rangers	 	 • Kevin Hayes	 placed on IR with shoulder injury
1	2014-10-12	 Rangers	 • Kevin Hayes	 	 activated from IR
2	2017-01-22	 Rangers	 	 • Kevin Hayes	 lower body injury (DTD)
3	2017-02-02	 Rangers	 	 • Kevin Hayes	 placed on IR with lower body injury
4	2017-02-07	 Rangers	 • Kevin Hayes	 	 activated from IR
5	2018-01-14	 Rangers	 	 • Kevin Hayes	 lower body injury (DTD)
6	2018-01-25	 Rangers	 • Kevin Hayes	 	 returned to lineup
7	2019-01-04	 Rangers	 	 • Kevin Hayes	 upper body injury (DTD)
8	2019-01-29	 Rangers	 • Kevin Hayes	 	 returned to lineup
