	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1999-02-24	 Maple Leafs	 • Alyn McCauley	 	 activated from IR
1	2006-03-30	 Sharks	 	 • Alyn McCauley	 lower body injury (DTD)
2	2006-04-01	 Sharks	 • Alyn McCauley	 	 returned to lineup
3	2006-04-09	 Sharks	 	 • Alyn McCauley	 lower body injury (DTD)
4	2006-04-17	 Sharks	 • Alyn McCauley	 	 returned to lineup
5	2006-05-01	 Sharks	 	 • Alyn McCauley	 knee injury (DTD) (date approximate)
6	2006-05-10	 Sharks	 • Alyn McCauley	 	 returned to lineup
7	2006-10-03	 Kings	 	 • Alyn McCauley	 placed on IR with knee injury
8	2006-12-28	 Kings	 • Alyn McCauley	 	 activated from IR
9	2006-12-29	 Kings	 	 • Alyn McCauley	 knee injury (DTD)
10	2006-12-31	 Kings	 • Alyn McCauley	 	 returned to lineup
11	2007-01-30	 Kings	 	 • Alyn McCauley	 knee injury (out indefinitely)
