	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-01-16	 Wild	 	 • Daniel Tjarnqvist	 bruised foot (DTD)
1	2006-01-24	 Wild	 • Daniel Tjarnqvist	 	 returned to lineup
2	2007-01-02	 Oilers	 	 • Daniel Tjarnqvist	 groin injury (DTD)
3	2007-01-08	 Oilers	 • Daniel Tjarnqvist	 	 returned to lineup
4	2007-01-10	 Oilers	 	 • Daniel Tjarnqvist	 groin injury (DTD)
5	2007-02-23	 Oilers	 • Daniel Tjarnqvist	 	 returned to lineup
6	2007-02-25	 Oilers	 	 • Daniel Tjarnqvist	 pubic bone injury (out indefinitely)
7	2008-11-06	 Avalanche	 	 • Daniel Tjarnqvist	 foot injury (DTD)
8	2008-11-24	 Avalanche	 • Daniel Tjarnqvist	 	 returned to lineup
9	2009-03-17	 Avalanche	 	 • Daniel Tjarnqvist	 facial laceration (DTD)
