	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2003-09-18	 Penguins	 	 • Michal Rozsival	 knee injury (out indefinitely)
1	2007-01-31	 Rangers	 	 • Michal Rozsival	 knee injury (DTD)
2	2007-02-05	 Rangers	 • Michal Rozsival	 	 returned to lineup
3	2008-03-25	 Rangers	 	 • Michal Rozsival	 leg injury (DTD)
4	2008-03-27	 Rangers	 • Michal Rozsival	 	 returned to lineup
5	2009-03-23	 Rangers	 	 • Michal Rozsival	 lower body injury (DTD)
6	2009-04-04	 Rangers	 • Michal Rozsival	 	 returned to lineup
7	2010-11-10	 Rangers	 	 • Michal Rozsival	 shoulder injury (DTD)
8	2010-11-27	 Rangers	 • Michal Rozsival	 	 returned to lineup
9	2011-01-07	 Rangers	 	 • Michal Rozsival	 bruised ribs (DTD)
10	2011-01-10	 Coyotes	 • Michal Rozsival	 	 returned to lineup
11	2011-01-11	 Coyotes	 	 • Michal Rozsival	 bruised ribs (DTD)
12	2011-01-18	 Coyotes	 • Michal Rozsival	 	 returned to lineup
13	2011-01-23	 Coyotes	 	 • Michal Rozsival	 lower body injury (DTD)
14	2011-02-02	 Coyotes	 • Michal Rozsival	 	 returned to lineup
15	2011-10-10	 Coyotes	 	 • Michal Rozsival	 placed on IR with head injury
16	2011-12-08	 Coyotes	 • Michal Rozsival	 	 activated from IR
17	2013-01-30	 Blackhawks	 	 • Michal Rozsival	 lower body injury (DTD)
18	2013-02-10	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
19	2013-04-19	 Blackhawks	 	 • Michal Rozsival	 upper body injury (DTD)
20	2013-04-24	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
21	2013-10-16	 Blackhawks	 	 • Michal Rozsival	 illness (DTD)
22	2013-11-14	 Blackhawks	 	 • Michal Rozsival	 facial injury (DTD)
23	2013-11-16	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
24	2014-03-18	 Blackhawks	 	 • Michal Rozsival	 lower body injury (DTD)
25	2014-04-04	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
26	2014-10-09	 Blackhawks	 	 • Michal Rozsival	 upper body injury (DTD)
27	2014-10-18	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
28	2014-12-27	 Blackhawks	 	 • Michal Rozsival	 lower body injury (DTD)
29	2015-01-01	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
30	2015-02-13	 Blackhawks	 	 • Michal Rozsival	 upper body injury (DTD)
31	2015-02-15	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
32	2015-05-07	 Blackhawks	 	 • Michal Rozsival	 fractured left ankle (out for season)
33	2015-10-06	 Blackhawks	 	 • Michal Rozsival	 placed on IR with ankle injury
34	2015-11-13	 Blackhawks	 • Michal Rozsival	 	 activated from IR
35	2016-02-01	 Blackhawks	 	 • Michal Rozsival	 lower body injury (DTD)
36	2016-02-04	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
37	2016-03-11	 Blackhawks	 	 • Michal Rozsival	 lower body injury (DTD)
38	2016-03-14	 Blackhawks	 • Michal Rozsival	 	 returned to lineup
39	2017-01-26	 Blackhawks	 	 • Michal Rozsival	 undisclosed injury (DTD)
40	2017-01-26	 Blackhawks	 	 • Michal Rozsival	 placed on IR with undisclosed injury
41	2017-01-29	 Blackhawks	 	 • Michal Rozsival	 placed on IR with lower body injury
42	2017-02-12	 Blackhawks	 • Michal Rozsival	 	 activated from IR
43	2017-04-07	 Blackhawks	 	 • Michal Rozsival	 facial surgery (out for season)
44	2017-10-04	 Blackhawks	 	 • Michal Rozsival	 placed on IR with upper body injury (out for season)
