	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2014-01-11	 Avalanche	 	 • Tyson Barrie	 shoulder injury (DTD)
1	2014-01-14	 Avalanche	 • Tyson Barrie	 	 returned to lineup
2	2014-04-12	 Avalanche	 	 • Tyson Barrie	 upper body injury (out for season)
3	2014-04-22	 Avalanche	 	 • Tyson Barrie	 torn MCL in left knee (out for season)
4	2015-02-05	 Avalanche	 	 • Tyson Barrie	 hip injury (DTD)
5	2015-02-08	 Avalanche	 • Tyson Barrie	 	 returned to lineup
6	2015-12-31	 Avalanche	 	 • Tyson Barrie	 flu (DTD)
7	2016-01-02	 Avalanche	 • Tyson Barrie	 	 returned to lineup
8	2017-01-19	 Avalanche	 	 • Tyson Barrie	 lower body injury (DTD)
9	2017-01-24	 Avalanche	 	 • Tyson Barrie	 placed on IR with lower body injury
10	2017-01-31	 Avalanche	 • Tyson Barrie	 	 activated from IR
11	2017-02-03	 Avalanche	 	 • Tyson Barrie	 lower body injury (DTD)
12	2017-02-12	 Avalanche	 • Tyson Barrie	 	 returned to lineup
13	2017-11-18	 Avalanche	 	 • Tyson Barrie	 upper body injury (DTD)
14	2017-11-18	 Avalanche	 • Tyson Barrie	 	 returned to lineup
15	2017-12-24	 Avalanche	 	 • Tyson Barrie	 placed on IR with fractured right hand
16	2018-01-30	 Avalanche	 • Tyson Barrie	 	 activated from IR
17	2018-11-27	 Avalanche	 	 • Tyson Barrie	 lower body injury (DTD)
18	2018-12-04	 Avalanche	 • Tyson Barrie	 	 returned to lineup
