	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-10-13	 Islanders	 	 • Rick DiPietro	 mild concussion (left game)
1	2005-10-14	 Islanders	 	 • Rick DiPietro	 mild concussion (DTD)
2	2005-10-19	 Islanders	 • Rick DiPietro	 	 returned to lineup
3	2005-11-01	 Islanders	 	 • Rick DiPietro	 bruised knee (DTD)
4	2005-11-03	 Islanders	 • Rick DiPietro	 	 returned to lineup
5	2005-12-30	 Islanders	 	 • Rick DiPietro	 knee injury (left game)
6	2005-12-31	 Islanders	 	 • Rick DiPietro	 placed on IR with sprained left knee
7	2006-01-12	 Islanders	 • Rick DiPietro	 	 activated from IR
8	2006-10-14	 Islanders	 	 • Rick DiPietro	 groin injury (DTD)
9	2006-10-21	 Islanders	 • Rick DiPietro	 	 returned to lineup
10	2006-12-05	 Islanders	 	 • Rick DiPietro	 lower body injury (DTD)
11	2006-12-07	 Islanders	 • Rick DiPietro	 	 returned to lineup
12	2007-03-15	 Islanders	 	 • Rick DiPietro	 neck injury (DTD)
13	2007-03-20	 Islanders	 • Rick DiPietro	 	 returned to lineup
14	2007-03-27	 Islanders	 	 • Rick DiPietro	 headache (DTD)
15	2007-04-14	 Islanders	 • Rick DiPietro	 	 returned to lineup
16	2007-12-27	 Islanders	 	 • Rick DiPietro	 knee injury (DTD)
17	2008-01-03	 Islanders	 • Rick DiPietro	 	 returned to lineup
18	2008-03-19	 Islanders	 	 • Rick DiPietro	 surgery on hip (out for season)
19	2008-09-22	 Islanders	 	 • Rick DiPietro	 knee injury (out 2-3 weeks)
20	2008-10-13	 Islanders	 • Rick DiPietro	 	 returned to lineup
21	2008-10-27	 Islanders	 	 • Rick DiPietro	 placed on IR with lower body injury
22	2008-12-26	 Islanders	 • Rick DiPietro	 	 activated from IR
23	2008-12-27	 Islanders	 	 • Rick DiPietro	 strained groin (DTD)
24	2009-01-02	 Islanders	 • Rick DiPietro	 	 returned to lineup
25	2009-01-08	 Islanders	 	 • Rick DiPietro	 swollen right knee (DTD)
26	2009-09-30	 Islanders	 	 • Rick DiPietro	 placed on IR with surgery on knee
27	2010-01-04	 Islanders	 • Rick DiPietro	 	 activated from IR
28	2010-02-13	 Islanders	 	 • Rick DiPietro	 flu (DTD)
29	2010-03-02	 Islanders	 	 • Rick DiPietro	 swollen left knee (out for season)
30	2010-12-18	 Islanders	 	 • Rick DiPietro	 placed on IR with swollen right knee
31	2010-12-21	 Islanders	 	 • Rick DiPietro	 placed on IR with swollen left knee (CBC)
32	2010-12-26	 Islanders	 • Rick DiPietro	 	 activated from IR
33	2011-01-04	 Islanders	 	 • Rick DiPietro	 strained adductor muscle (DTD)
34	2011-01-15	 Islanders	 • Rick DiPietro	 	 returned to lineup
35	2011-01-17	 Islanders	 	 • Rick DiPietro	 groin injury (DTD)
36	2011-01-20	 Islanders	 • Rick DiPietro	 	 returned to lineup
37	2011-01-21	 Islanders	 	 • Rick DiPietro	 flu (DTD)
38	2011-02-04	 Islanders	 	 • Rick DiPietro	 broken facial bones (DTD)
39	2011-02-09	 Islanders	 	 • Rick DiPietro	 placed on IR with broken facial bones
40	2011-03-16	 Islanders	 	 • Rick DiPietro	 facial injury (DTD)
41	2011-03-16	 Islanders	 • Rick DiPietro	 	 activated from IR
42	2011-10-13	 Islanders	 	 • Rick DiPietro	 concussion / out indefinitely (DTD)
43	2011-10-25	 Islanders	 • Rick DiPietro	 	 returned to lineup
44	2011-12-03	 Islanders	 	 • Rick DiPietro	 groin injury (out indefinitely)
45	2011-12-15	 Islanders	 	 • Rick DiPietro	 placed on IR with groin injury (out for season)
