	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-12-30	 Sharks	 	 • Ryane Clowe	 ankle injury (DTD)
1	2006-01-16	 Sharks	 • Ryane Clowe	 	 returned to lineup
2	2006-10-03	 Sharks	 	 • Ryane Clowe	 placed on IR with right foot injury
3	2006-10-09	 Sharks	 • Ryane Clowe	 	 activated from IR
4	2006-10-17	 Sharks	 	 • Ryane Clowe	 placed on IR with foot injury
5	2006-10-29	 Sharks	 • Ryane Clowe	 	 activated from IR
6	2006-12-02	 Sharks	 	 • Ryane Clowe	 groin injury (out indefinitely)
7	2006-12-09	 Sharks	 • Ryane Clowe	 	 activated from IR
8	2007-01-04	 Sharks	 • Ryane Clowe	 	 activated from IR
9	2007-10-28	 Sharks	 	 • Ryane Clowe	 placed on IR with knee injury
10	2008-03-30	 Sharks	 • Ryane Clowe	 	 activated from IR
11	2009-03-19	 Sharks	 	 • Ryane Clowe	 lower body injury (DTD)
12	2009-04-09	 Sharks	 • Ryane Clowe	 	 returned to lineup
13	2011-01-15	 Sharks	 	 • Ryane Clowe	 ankle injury (DTD)
14	2011-01-26	 Sharks	 • Ryane Clowe	 	 returned to lineup
15	2011-04-05	 Sharks	 	 • Ryane Clowe	 lower body injury (DTD)
16	2011-04-14	 Sharks	 • Ryane Clowe	 	 returned to lineup
17	2011-05-10	 Sharks	 	 • Ryane Clowe	 upper body injury (DTD)
18	2011-05-12	 Sharks	 • Ryane Clowe	 	 returned to lineup
19	2012-01-17	 Sharks	 	 • Ryane Clowe	 facial injury (DTD)
20	2012-01-19	 Sharks	 	 • Ryane Clowe	 placed on IR with facial injury
21	2012-02-02	 Sharks	 • Ryane Clowe	 	 activated from IR
22	2013-03-17	 Sharks	 	 • Ryane Clowe	 shoulder injury (DTD)
23	2013-03-27	 Sharks	 • Ryane Clowe	 	 returned to lineup
24	2013-04-26	 Rangers	 	 • Ryane Clowe	 head injury (DTD)
25	2013-05-08	 Rangers	 • Ryane Clowe	 	 returned to lineup
26	2013-05-10	 Rangers	 	 • Ryane Clowe	 head injury (out for season)
27	2013-10-14	 Devils	 	 • Ryane Clowe	 placed on IR with head injury
28	2013-12-27	 Devils	 • Ryane Clowe	 	 activated from IR
29	2014-04-01	 Devils	 	 • Ryane Clowe	 head injury (out for season)
30	2014-11-07	 Devils	 	 • Ryane Clowe	 concussion (out for season)
31	2014-11-11	 Devils	 	 • Ryane Clowe	 placed on IR with concussion (out for season)
32	2015-10-06	 Devils	 	 • Ryane Clowe	 placed on IR with concussion (out for season)
