	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1998-09-25	 Kings	 	 • Ian Laperriere	 strained groin (DTD)
1	1998-09-30	 Kings	 • Ian Laperriere	 	 returned to lineup
2	1998-10-14	 Kings	 	 • Ian Laperriere	 partially torn ACL in left knee (out 2+ weeks)
3	1998-11-05	 Kings	 • Ian Laperriere	 	 returned to lineup
4	2000-01-11	 Kings	 • Ian Laperriere	 	 activated from IR
5	2003-02-03	 Kings	 	 • Ian Laperriere	 placed on IR
6	2003-02-11	 Kings	 • Ian Laperriere	 	 activated from IR
7	2003-11-28	 Kings	 	 • Ian Laperriere	 placed on IR
8	2004-01-07	 Kings	 • Ian Laperriere	 	 activated from IR
9	2007-03-29	 Avalanche	 	 • Ian Laperriere	 groin injury (DTD)
10	2007-03-31	 Avalanche	 • Ian Laperriere	 	 returned to lineup
11	2007-11-12	 Avalanche	 	 • Ian Laperriere	 placed on IR with sprained right knee (out 3-4 weeks)
12	2007-12-05	 Avalanche	 • Ian Laperriere	 	 activated from IR
13	2007-12-07	 Avalanche	 	 • Ian Laperriere	 knee injury (DTD)
14	2007-12-13	 Avalanche	 • Ian Laperriere	 	 returned to lineup
15	2009-01-05	 Avalanche	 	 • Ian Laperriere	 stiff back (DTD)
16	2009-01-18	 Avalanche	 	 • Ian Laperriere	 placed on IR with back injury
17	2009-01-27	 Avalanche	 • Ian Laperriere	 	 activated from IR
18	2010-04-27	 Flyers	 	 • Ian Laperriere	 concussion (out indefinitely)
19	2010-05-22	 Flyers	 • Ian Laperriere	 	 returned to lineup
20	2010-09-28	 Flyers	 	 • Ian Laperriere	 post-concussion syndrome (out for season)
21	2010-10-06	 Flyers	 	 • Ian Laperriere	 placed on IR with post-concussion syndrome (out for season)
22	2011-10-05	 Flyers	 	 • Ian Laperriere	 placed on IR with concussion (out for season)
