	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2014-01-05	 Panthers	 	 • Alexander Petrovic / Alex Petrovic	 placed on IR with upper body injury
1	2014-01-26	 Panthers	 • Alexander Petrovic / Alex Petrovic	 	 activated from IR
2	2014-03-16	 Panthers	 	 • Alexander Petrovic / Alex Petrovic	 placed on IR with upper body injury (out for season)
3	2015-11-28	 Panthers	 	 • Alexander Petrovic / Alex Petrovic	 foot injury (DTD)
4	2015-12-04	 Panthers	 	 • Alexander Petrovic / Alex Petrovic	 placed on IR with foot injury
5	2015-12-21	 Panthers	 • Alexander Petrovic / Alex Petrovic	 	 activated from IR
6	2016-11-17	 Panthers	 	 • Alexander Petrovic / Alex Petrovic	 placed on IR with lower body injury
7	2016-11-19	 Panthers	 	 • Alexander Petrovic / Alex Petrovic	 placed on IR with lower body injury
8	2017-01-25	 Panthers	 • Alexander Petrovic / Alex Petrovic	 	 activated from IR
9	2018-03-14	 Panthers	 	 • Alexander Petrovic / Alex Petrovic	 lower body injury (DTD)
10	2018-03-19	 Panthers	 • Alexander Petrovic / Alex Petrovic	 	 returned to lineup
11	2018-03-20	 Panthers	 	 • Alexander Petrovic / Alex Petrovic	 lower body injury (DTD)
12	2018-03-22	 Panthers	 • Alexander Petrovic / Alex Petrovic	 	 returned to lineup
13	2019-01-10	 Oilers	 	 • Alexander Petrovic / Alex Petrovic	 concussion (DTD)
14	2019-01-16	 Oilers	 	 • Alexander Petrovic / Alex Petrovic	 placed on IR with concussion
15	2019-01-22	 Oilers	 • Alexander Petrovic / Alex Petrovic	 	 activated from IR
