	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2008-02-19	 Senators	 	 • Chris Neil	 flu (DTD)
1	2008-02-21	 Senators	 • Chris Neil	 	 returned to lineup
2	2008-02-23	 Senators	 	 • Chris Neil	 right knee injury (out indefinitely)
3	2008-03-22	 Senators	 • Chris Neil	 	 returned to lineup
4	2008-11-17	 Senators	 	 • Chris Neil	 right knee injury (DTD)
5	2008-12-06	 Senators	 • Chris Neil	 	 returned to lineup
6	2009-01-20	 Senators	 	 • Chris Neil	 flu (DTD)
7	2009-02-09	 Senators	 	 • Chris Neil	 placed on IR with calf ailment
8	2009-03-12	 Senators	 • Chris Neil	 	 activated from IR
9	2009-11-26	 Senators	 	 • Chris Neil	 knee injury (out indefinitely)
10	2009-12-15	 Senators	 	 • Chris Neil	 placed on IR with knee injury
11	2009-12-23	 Senators	 • Chris Neil	 	 activated from IR
12	2011-02-25	 Senators	 	 • Chris Neil	 lower body injury (DTD)
13	2011-03-01	 Senators	 • Chris Neil	 	 returned to lineup
14	2011-11-10	 Senators	 	 • Chris Neil	 placed on IR with ankle injury
15	2011-12-03	 Senators	 • Chris Neil	 	 activated from IR
16	2012-04-07	 Senators	 	 • Chris Neil	 upper body injury (out for season)
17	2014-01-02	 Senators	 	 • Chris Neil	 lower body injury (out indefinitely)
18	2014-01-08	 Senators	 	 • Chris Neil	 placed on IR with lower body injury
19	2014-01-17	 Senators	 • Chris Neil	 	 activated from IR
20	2014-12-12	 Senators	 	 • Chris Neil	 placed on IR with lower body injury
21	2015-01-19	 Senators	 • Chris Neil	 	 activated from IR
22	2015-02-14	 Senators	 	 • Chris Neil	 fractured left thumb (out indefinitely)
23	2015-02-15	 Senators	 	 • Chris Neil	 placed on IR with fractured left thumb
24	2015-04-07	 Senators	 • Chris Neil	 	 activated from IR
25	2015-04-09	 Senators	 	 • Chris Neil	 fractured left thumb (DTD)
26	2015-04-19	 Senators	 • Chris Neil	 	 returned to lineup
27	2016-03-22	 Senators	 	 • Chris Neil	 illness (DTD)
28	2016-03-25	 Senators	 • Chris Neil	 	 returned to lineup
29	2016-11-09	 Senators	 	 • Chris Neil	 upper body injury (DTD)
30	2016-11-11	 Senators	 • Chris Neil	 	 returned to lineup
31	2017-02-27	 Senators	 	 • Chris Neil	 placed on IR with fractured finger
32	2017-04-04	 Senators	 • Chris Neil	 	 activated from IR
