	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1998-09-18	 Kings	 	 • Eric Belanger	 broken left hand (out 4-6 weeks)
1	2002-01-20	 Kings	 	 • Eric Belanger	 placed on IR with sprained wrist
2	2002-12-28	 Kings	 	 • Eric Belanger	 placed on IR with strained back
3	2003-01-09	 Kings	 • Eric Belanger	 	 activated from IR
4	2003-01-17	 Kings	 	 • Eric Belanger	 placed on IR with strained back
5	2003-02-15	 Kings	 • Eric Belanger	 	 activated from IR
6	2005-12-21	 Kings	 	 • Eric Belanger	 groin injury (DTD)
7	2005-12-26	 Kings	 • Eric Belanger	 	 returned to lineup
8	2005-12-29	 Kings	 	 • Eric Belanger	 groin injury (left game)
9	2005-12-31	 Kings	 	 • Eric Belanger	 groin injury (out indefinitely)
10	2006-01-04	 Kings	 	 • Eric Belanger	 placed on IR with groin injury
11	2006-01-27	 Kings	 • Eric Belanger	 	 activated from IR
12	2006-03-14	 Kings	 	 • Eric Belanger	 hyperextended elbow (DTD)
13	2006-03-16	 Kings	 • Eric Belanger	 	 returned to lineup
14	2006-04-01	 Kings	 	 • Eric Belanger	 concussion (DTD)
15	2006-04-03	 Kings	 • Eric Belanger	 	 returned to lineup
16	2007-03-26	 Thrashers	 	 • Eric Belanger	 leg injury (DTD)
17	2008-03-09	 Wild	 	 • Eric Belanger	 leg injury (DTD)
18	2008-03-24	 Wild	 • Eric Belanger	 	 returned to lineup
19	2008-11-29	 Wild	 	 • Eric Belanger	 undisclosed (DTD)
20	2008-12-01	 Wild	 • Eric Belanger	 	 returned to lineup
21	2008-12-19	 Wild	 	 • Eric Belanger	 illness (DTD)
22	2008-12-23	 Wild	 • Eric Belanger	 	 returned to lineup
23	2009-12-19	 Wild	 	 • Eric Belanger	 flu (DTD)
24	2009-12-21	 Wild	 • Eric Belanger	 	 returned to lineup
25	2012-01-15	 Oilers	 	 • Eric Belanger	 leg injury (DTD)
26	2012-01-21	 Oilers	 • Eric Belanger	 	 returned to lineup
27	2013-02-03	 Oilers	 	 • Eric Belanger	 placed on IR with foot injury
28	2013-02-10	 Oilers	 • Eric Belanger	 	 activated from IR
29	2013-03-10	 Oilers	 	 • Eric Belanger	 placed on IR with groin injury
30	2013-03-23	 Oilers	 • Eric Belanger	 	 activated from IR
31	2013-03-26	 Oilers	 	 • Eric Belanger	 placed on IR with groin injury
32	2013-04-22	 Oilers	 • Eric Belanger	 	 activated from IR
