	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2005-12-06	 Sabres	 	 • Jean-Pierre Dumont / J.P. Dumont	 strained abdominal muscle (out until late-Feb)
1	2006-01-24	 Sabres	 • Jean-Pierre Dumont / J.P. Dumont	 	 activated from IR
2	2008-02-16	 Predators	 	 • Jean-Pierre Dumont / J.P. Dumont	 flu (DTD)
3	2008-02-19	 Predators	 • Jean-Pierre Dumont / J.P. Dumont	 	 returned to lineup
4	2009-10-08	 Predators	 	 • Jean-Pierre Dumont / J.P. Dumont	 head injury (DTD)
5	2009-10-15	 Predators	 • Jean-Pierre Dumont / J.P. Dumont	 	 activated from IR
6	2009-11-05	 Predators	 	 • Jean-Pierre Dumont / J.P. Dumont	 upper body injury (DTD)
7	2009-11-12	 Predators	 • Jean-Pierre Dumont / J.P. Dumont	 	 returned to lineup
8	2010-01-21	 Predators	 	 • Jean-Pierre Dumont / J.P. Dumont	 flu (DTD)
9	2010-01-22	 Predators	 • Jean-Pierre Dumont / J.P. Dumont	 	 returned to lineup
10	2011-01-24	 Predators	 	 • Jean-Pierre Dumont / J.P. Dumont	 neck injury (DTD)
11	2011-01-26	 Predators	 • Jean-Pierre Dumont / J.P. Dumont	 	 returned to lineup
