	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-01-12	 Panthers	 	 • Lukas Krajicek	 knee injury (DTD)
1	2006-01-14	 Panthers	 • Lukas Krajicek	 	 returned to lineup
2	2006-03-10	 Panthers	 	 • Lukas Krajicek	 illness (DTD)
3	2006-04-01	 Panthers	 • Lukas Krajicek	 	 returned to lineup
4	2007-02-07	 Canucks	 	 • Lukas Krajicek	 concussion (DTD)
5	2007-02-14	 Canucks	 • Lukas Krajicek	 	 returned to lineup
6	2007-10-15	 Canucks	 	 • Lukas Krajicek	 foot injury (DTD)
7	2007-10-19	 Canucks	 • Lukas Krajicek	 	 returned to lineup
8	2007-10-26	 Canucks	 	 • Lukas Krajicek	 ankle injury (DTD)
9	2007-11-18	 Canucks	 • Lukas Krajicek	 	 returned to lineup
10	2007-11-23	 Canucks	 	 • Lukas Krajicek	 foot injury (DTD)
11	2007-11-25	 Canucks	 • Lukas Krajicek	 	 returned to lineup
12	2008-11-21	 Lightning	 	 • Lukas Krajicek	 lower body injury (DTD)
13	2008-11-26	 Lightning	 • Lukas Krajicek	 	 returned to lineup
14	2008-12-27	 Lightning	 	 • Lukas Krajicek	 upper body injury (DTD)
15	2008-12-30	 Lightning	 • Lukas Krajicek	 	 returned to lineup
16	2009-01-01	 Lightning	 	 • Lukas Krajicek	 upper body injury (DTD)
17	2009-01-04	 Lightning	 • Lukas Krajicek	 	 returned to lineup
18	2009-02-22	 Lightning	 	 • Lukas Krajicek	 left hip flexor injury (DTD)
19	2009-03-01	 Lightning	 • Lukas Krajicek	 	 returned to lineup
20	2009-04-11	 Lightning	 	 • Lukas Krajicek	 flu (DTD)
