	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1995-04-26	 Senators	 	 • Radek Bonk	 ankle injury (out for season)
1	2005-10-31	 Canadiens	 	 • Radek Bonk	 groin injury (DTD)
2	2005-11-10	 Canadiens	 • Radek Bonk	 	 returned to lineup
3	2005-11-15	 Canadiens	 	 • Radek Bonk	 thigh injury (DTD)
4	2005-11-19	 Canadiens	 • Radek Bonk	 	 returned to lineup
5	2005-12-03	 Canadiens	 	 • Radek Bonk	 groin injury (DTD)
6	2006-01-03	 Canadiens	 • Radek Bonk	 	 returned to lineup
7	2006-04-10	 Canadiens	 	 • Radek Bonk	 leg injury (DTD)
8	2006-04-12	 Canadiens	 • Radek Bonk	 	 returned to lineup
9	2007-01-07	 Canadiens	 	 • Radek Bonk	 facial injury (DTD)
10	2007-01-16	 Canadiens	 • Radek Bonk	 	 returned to lineup
11	2007-03-12	 Canadiens	 	 • Radek Bonk	 flu (DTD)
12	2007-03-20	 Canadiens	 • Radek Bonk	 	 returned to lineup
13	2008-10-10	 Predators	 	 • Radek Bonk	 hip flexor injury (DTD)
14	2008-10-11	 Predators	 • Radek Bonk	 	 returned to lineup
15	2009-02-14	 Predators	 	 • Radek Bonk	 upper body injury (DTD)
16	2009-02-18	 Predators	 • Radek Bonk	 	 returned to lineup
17	2009-02-21	 Predators	 	 • Radek Bonk	 upper body injury (DTD)
18	2009-03-24	 Predators	 • Radek Bonk	 	 returned to lineup
