	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2008-04-03	 Oilers	 	 • Kyle Brodziak	 broken finger (DTD)
1	2011-02-24	 Wild	 	 • Kyle Brodziak	 illness (DTD)
2	2011-02-28	 Wild	 • Kyle Brodziak	 	 returned to lineup
3	2014-04-13	 Wild	 	 • Kyle Brodziak	 undisclosed (DTD)
4	2014-04-17	 Wild	 • Kyle Brodziak	 	 returned to lineup
5	2015-03-24	 Wild	 	 • Kyle Brodziak	 upper body injury (DTD)
6	2015-04-02	 Wild	 • Kyle Brodziak	 	 returned to lineup
7	2015-12-18	 Blues	 	 • Kyle Brodziak	 undisclosed injury (DTD)
8	2015-12-29	 Blues	 • Kyle Brodziak	 	 returned to lineup
9	2016-10-16	 Blues	 	 • Kyle Brodziak	 upper body injury (DTD)
10	2016-10-20	 Blues	 • Kyle Brodziak	 	 returned to lineup
11	2017-01-26	 Blues	 	 • Kyle Brodziak	 placed on IR with right foot injury
12	2017-02-17	 Blues	 • Kyle Brodziak	 	 activated from IR
13	2017-12-16	 Blues	 	 • Kyle Brodziak	 undisclosed injury (DTD)
14	2017-12-17	 Blues	 • Kyle Brodziak	 	 returned to lineup
15	2018-11-17	 Oilers	 	 • Kyle Brodziak	 illness (DTD)
16	2018-11-18	 Oilers	 • Kyle Brodziak	 	 returned to lineup
17	2019-04-02	 Oilers	 	 • Kyle Brodziak	 undisclosed (out for season)
