	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2009-09-30	 Predators	 	 • Colin Wilson	 placed on IR with groin injury
1	2009-10-12	 Predators	 • Colin Wilson	 	 activated from IR
2	2009-11-04	 Predators	 	 • Colin Wilson	 placed on IR with groin injury
3	2011-12-30	 Predators	 	 • Colin Wilson	 upper body injury (DTD)
4	2012-01-07	 Predators	 • Colin Wilson	 	 returned to lineup
5	2012-03-22	 Predators	 	 • Colin Wilson	 groin injury (DTD)
6	2012-03-27	 Predators	 • Colin Wilson	 	 returned to lineup
7	2013-03-10	 Predators	 	 • Colin Wilson	 placed on IR with upper body injury (out for season)
8	2014-11-11	 Predators	 	 • Colin Wilson	 lower body injury (DTD)
9	2014-11-15	 Predators	 • Colin Wilson	 	 returned to lineup
10	2015-02-08	 Predators	 	 • Colin Wilson	 upper body injury (DTD)
11	2015-02-12	 Predators	 • Colin Wilson	 	 returned to lineup
12	2015-03-21	 Predators	 	 • Colin Wilson	 lower body injury (DTD)
13	2015-03-24	 Predators	 • Colin Wilson	 	 returned to lineup
14	2015-12-01	 Predators	 	 • Colin Wilson	 lower body injury (DTD)
15	2015-12-03	 Predators	 • Colin Wilson	 	 returned to lineup
16	2015-12-08	 Predators	 	 • Colin Wilson	 lower body injury (DTD)
17	2015-12-17	 Predators	 • Colin Wilson	 	 returned to lineup
18	2016-01-09	 Predators	 	 • Colin Wilson	 lower body injury (DTD)
19	2016-01-13	 Predators	 	 • Colin Wilson	 placed on IR with lower body injury
20	2016-02-09	 Predators	 • Colin Wilson	 	 activated from IR
21	2016-11-19	 Predators	 	 • Colin Wilson	 upper body injury (DTD)
22	2016-11-21	 Predators	 • Colin Wilson	 	 returned to lineup
23	2017-01-07	 Predators	 	 • Colin Wilson	 undisclosed injury (DTD)
24	2017-01-13	 Predators	 	 • Colin Wilson	 placed on IR with lower body injury
25	2017-01-24	 Predators	 • Colin Wilson	 	 activated from IR
26	2017-03-16	 Predators	 	 • Colin Wilson	 lower body injury (DTD)
27	2017-03-18	 Predators	 • Colin Wilson	 	 returned to lineup
28	2017-04-06	 Predators	 	 • Colin Wilson	 lower body injury (DTD)
29	2017-04-26	 Predators	 • Colin Wilson	 	 returned to lineup
30	2017-05-29	 Predators	 	 • Colin Wilson	 undisclosed (DTD)
31	2017-06-08	 Predators	 • Colin Wilson	 	 returned to lineup
32	2017-10-24	 Avalanche	 	 • Colin Wilson	 hip injury (DTD)
33	2017-10-28	 Avalanche	 	 • Colin Wilson	 placed on IR with hip injury
34	2017-11-10	 Avalanche	 • Colin Wilson	 	 returned to lineup
35	2017-11-29	 Avalanche	 	 • Colin Wilson	 hip/groin injury (DTD)
36	2017-12-05	 Avalanche	 • Colin Wilson	 	 returned to lineup
37	2018-01-20	 Avalanche	 	 • Colin Wilson	 flu (DTD)
38	2018-01-30	 Avalanche	 • Colin Wilson	 	 returned to lineup
39	2018-03-04	 Avalanche	 	 • Colin Wilson	 concussion (DTD)
40	2018-03-20	 Avalanche	 • Colin Wilson	 	 returned to lineup
41	2018-03-24	 Avalanche	 	 • Colin Wilson	 lower body injury (DTD)
42	2018-04-02	 Avalanche	 • Colin Wilson	 	 returned to lineup
43	2018-11-18	 Avalanche	 	 • Colin Wilson	 lower body injury (DTD)
44	2018-11-21	 Avalanche	 • Colin Wilson	 	 returned to lineup
45	2018-12-22	 Avalanche	 	 • Colin Wilson	 placed on IR with shoulder injury
46	2019-01-12	 Avalanche	 • Colin Wilson	 	 activated from IR
47	2019-02-14	 Avalanche	 	 • Colin Wilson	 placed on IR with upper body injury
48	2019-02-27	 Avalanche	 • Colin Wilson	 	 activated from IR
49	2019-10-30	 Avalanche	 	 • Colin Wilson	 lower body injury (out for season)
50	2019-11-07	 Avalanche	 	 • Colin Wilson	 placed on IR with lower body injury (out for season)
