	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2003-11-07	 Red Wings	 	 • Henrik Zetterberg	 placed on IR
1	2006-01-18	 Red Wings	 	 • Henrik Zetterberg	 hip injury (DTD)
2	2006-01-23	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
3	2006-04-07	 Red Wings	 	 • Henrik Zetterberg	 upper body injury (left game)
4	2006-04-08	 Red Wings	 	 • Henrik Zetterberg	 upper body injury (DTD)
5	2006-04-11	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
6	2007-02-26	 Red Wings	 	 • Henrik Zetterberg	 back spasms (DTD)
7	2007-12-22	 Red Wings	 	 • Henrik Zetterberg	 back spasms (DTD)
8	2008-01-02	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
9	2008-01-22	 Red Wings	 	 • Henrik Zetterberg	 back injury (DTD)
10	2008-01-30	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
11	2008-10-16	 Red Wings	 	 • Henrik Zetterberg	 strained groin (DTD)
12	2009-01-29	 Red Wings	 	 • Henrik Zetterberg	 back injury (DTD)
13	2009-02-04	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
14	2009-12-17	 Red Wings	 	 • Henrik Zetterberg	 separated left shoulder (DTD)
15	2010-01-07	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
16	2011-04-07	 Red Wings	 	 • Henrik Zetterberg	 ankle injury (out indefinitely)
17	2011-04-29	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
18	2013-03-31	 Red Wings	 	 • Henrik Zetterberg	 groin injury (DTD)
19	2013-04-04	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
20	2013-12-03	 Red Wings	 	 • Henrik Zetterberg	 herniated disc (DTD)
21	2013-12-11	 Red Wings	 	 • Henrik Zetterberg	 placed on IR with herniated disc
22	2013-12-27	 Red Wings	 • Henrik Zetterberg	 	 activated from IR
23	2014-01-26	 Red Wings	 	 • Henrik Zetterberg	 back injury (DTD)
24	2014-01-30	 Red Wings	 • Henrik Zetterberg	 	 returned to lineup
25	2014-02-26	 Red Wings	 	 • Henrik Zetterberg	 placed on IR with surgery on back
26	2014-04-24	 Red Wings	 • Henrik Zetterberg	 	 activated from IR
27	2015-02-23	 Red Wings	 	 • Henrik Zetterberg	 head injury (DTD)
28	2015-02-28	 Red Wings	 	 • Henrik Zetterberg	 placed on IR with head injury
29	2015-03-04	 Red Wings	 • Henrik Zetterberg	 	 activated from IR
30	2019-10-07	 Red Wings	 	 • Henrik Zetterberg	 placed on long-term IR
