	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2000-10-19	 Canucks	 	 • Mattias Ohlund	 placed on IR
1	2006-02-23	 Canucks	 	 • Mattias Ohlund	 broken rib (out indefinitely)
2	2006-03-09	 Canucks	 • Mattias Ohlund	 	 returned to lineup
3	2007-03-25	 Canucks	 	 • Mattias Ohlund	 elbow injury (DTD)
4	2007-04-05	 Canucks	 • Mattias Ohlund	 	 returned to lineup
5	2007-12-23	 Canucks	 	 • Mattias Ohlund	 back spasms (DTD)
6	2008-01-19	 Canucks	 • Mattias Ohlund	 	 returned to lineup
7	2008-03-05	 Canucks	 	 • Mattias Ohlund	 knee injury (DTD)
8	2008-03-08	 Canucks	 • Mattias Ohlund	 	 returned to lineup
9	2008-03-13	 Canucks	 	 • Mattias Ohlund	 surgery on left knee (DTD)
10	2009-11-16	 Lightning	 	 • Mattias Ohlund	 lower body injury (DTD)
11	2009-11-30	 Lightning	 • Mattias Ohlund	 	 returned to lineup
12	2010-03-12	 Lightning	 	 • Mattias Ohlund	 undisclosed (DTD)
13	2010-03-27	 Lightning	 • Mattias Ohlund	 	 returned to lineup
14	2010-10-04	 Lightning	 	 • Mattias Ohlund	 right knee inflammation (DTD)
15	2010-10-27	 Lightning	 • Mattias Ohlund	 	 returned to lineup
16	2011-02-25	 Lightning	 	 • Mattias Ohlund	 lower body injury (DTD)
17	2011-03-02	 Lightning	 • Mattias Ohlund	 	 returned to lineup
18	2011-10-03	 Lightning	 	 • Mattias Ohlund	 placed on IR with right knee inflammation (out for season)
19	2013-01-17	 Lightning	 	 • Mattias Ohlund	 placed on IR with knee injury (out for season)
20	2013-10-01	 Lightning	 	 • Mattias Ohlund	 placed on IR with surgery on left knee (out for season)
21	2014-10-06	 Lightning	 	 • Mattias Ohlund	 placed on IR recovering from surgery on left knee (out for season)
22	2015-10-22	 Lightning	 	 • Mattias Ohlund	 placed on IR with knee injury (out for season)
