	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-11-28	 Sabres	 	 • Jiri Novotny	 upper body injury (out)
1	2006-12-01	 Sabres	 	 • Jiri Novotny	 upper body injury (DTD)
2	2006-12-05	 Sabres	 • Jiri Novotny	 	 returned to lineup
3	2007-01-08	 Sabres	 	 • Jiri Novotny	 lower body injury (DTD)
4	2007-01-09	 Sabres	 • Jiri Novotny	 	 returned to lineup
5	2007-01-20	 Sabres	 	 • Jiri Novotny	 sprained ankle (DTD)
6	2007-02-06	 Sabres	 • Jiri Novotny	 	 returned to lineup
7	2007-02-17	 Sabres	 	 • Jiri Novotny	 sprained ankle (DTD)
8	2007-03-01	 Capitals	 • Jiri Novotny	 	 returned to lineup
9	2007-11-24	 Blue Jackets	 	 • Jiri Novotny	 shoulder injury (DTD)
10	2007-11-28	 Blue Jackets	 	 • Jiri Novotny	 placed on IR with shoulder injury
11	2007-12-12	 Blue Jackets	 • Jiri Novotny	 	 activated from IR
12	2008-02-15	 Blue Jackets	 	 • Jiri Novotny	 shoulder injury (DTD)
13	2008-02-21	 Blue Jackets	 • Jiri Novotny	 	 returned to lineup
14	2008-04-02	 Blue Jackets	 	 • Jiri Novotny	 bruised thigh (DTD)
15	2009-01-04	 Blue Jackets	 	 • Jiri Novotny	 placed on IR with upper body injury
16	2009-02-12	 Blue Jackets	 • Jiri Novotny	 	 activated from IR
