	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2013-10-27	 Oilers	 	 • Tyler Pitlick	 sprained left knee (DTD)
1	2013-10-28	 Oilers	 	 • Tyler Pitlick	 placed on IR with sprained left knee
2	2013-12-09	 Oilers	 • Tyler Pitlick	 	 activated from IR
3	2015-01-02	 Oilers	 	 • Tyler Pitlick	 placed on IR with lacerated spleen
4	2015-04-07	 Oilers	 • Tyler Pitlick	 	 activated from IR
5	2016-12-20	 Oilers	 	 • Tyler Pitlick	 placed on IR with torn ACL in left knee (out for season)
6	2017-11-06	 Stars	 	 • Tyler Pitlick	 undisclosed (DTD)
7	2017-11-10	 Stars	 	 • Tyler Pitlick	 placed on IR with undisclosed
8	2017-11-13	 Stars	 • Tyler Pitlick	 	 activated from IR
9	2018-11-18	 Stars	 	 • Tyler Pitlick	 illness (DTD)
10	2018-11-19	 Stars	 • Tyler Pitlick	 	 returned to lineup
11	2019-01-17	 Stars	 	 • Tyler Pitlick	 upper body injury (DTD)
12	2019-01-29	 Stars	 	 • Tyler Pitlick	 placed on IR with wrist injury
13	2019-03-30	 Stars	 • Tyler Pitlick	 	 activated from IR
14	2019-10-01	 Flyers	 	 • Tyler Pitlick	 placed on injured/non-roster list with wrist injury
15	2019-12-15	 Flyers	 	 • Tyler Pitlick	 concussion (DTD)
16	2019-12-18	 Flyers	 • Tyler Pitlick	 	 returned to lineup
