	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2007-02-16	 Sharks	 	 • Patrick Marleau	 upper body injury (DTD)
1	2007-02-18	 Sharks	 • Patrick Marleau	 	 returned to lineup
2	2007-02-21	 Sharks	 	 • Patrick Marleau	 food poisoning (DTD)
3	2007-02-22	 Sharks	 • Patrick Marleau	 	 returned to lineup
4	2007-02-28	 Sharks	 	 • Patrick Marleau	 upper body injury (DTD)
5	2007-03-06	 Sharks	 • Patrick Marleau	 	 returned to lineup
6	2008-02-12	 Sharks	 	 • Patrick Marleau	 groin injury (DTD)
7	2008-02-18	 Sharks	 	 • Patrick Marleau	 placed on IR with groin injury
8	2008-02-20	 Sharks	 • Patrick Marleau	 	 activated from IR
9	2009-03-30	 Sharks	 	 • Patrick Marleau	 lower body injury (DTD)
10	2009-04-09	 Sharks	 • Patrick Marleau	 	 returned to lineup
11	2010-04-29	 Sharks	 	 • Patrick Marleau	 flu (DTD)
12	2010-05-02	 Sharks	 • Patrick Marleau	 	 returned to lineup
