	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2008-11-02	 Flyers	 	 • Andreas Nodl	 lower body injury (DTD)
1	2008-11-08	 Flyers	 • Andreas Nodl	 	 returned to lineup
2	2010-10-31	 Flyers	 	 • Andreas Nodl	 shoulder injury (DTD)
3	2010-11-06	 Flyers	 • Andreas Nodl	 	 returned to lineup
4	2011-04-18	 Flyers	 	 • Andreas Nodl	 right eye injury (out for season)
5	2011-10-18	 Flyers	 	 • Andreas Nodl	 undisclosed injury (DTD)
6	2011-10-20	 Flyers	 • Andreas Nodl	 	 returned to lineup
7	2011-11-05	 Flyers	 	 • Andreas Nodl	 lower body injury (DTD)
8	2011-11-21	 Flyers	 • Andreas Nodl	 	 returned to lineup
9	2012-03-20	 Hurricanes	 	 • Andreas Nodl	 concussion (DTD)
10	2012-04-07	 Hurricanes	 • Andreas Nodl	 	 returned to lineup
