	 Date	 Team	 Acquired	 Relinquished	 Notes
0	1999-01-06	 Oilers	 	 • Roman Hamrlik	 placed on IR with fractured big toe on right foot
1	2002-12-28	 Islanders	 • Roman Hamrlik	 	 activated from IR
2	2005-12-08	 Flames	 	 • Roman Hamrlik	 knee injury (DTD)
3	2006-01-10	 Flames	 • Roman Hamrlik	 	 returned to lineup
4	2006-01-12	 Flames	 	 • Roman Hamrlik	 knee injury (DTD)
5	2006-01-26	 Flames	 • Roman Hamrlik	 	 returned to lineup
6	2006-01-30	 Flames	 	 • Roman Hamrlik	 hand injury (out indefinitely)
7	2006-03-16	 Flames	 • Roman Hamrlik	 	 returned to lineup
8	2006-12-16	 Flames	 	 • Roman Hamrlik	 groin injury (DTD)
9	2006-12-31	 Flames	 • Roman Hamrlik	 	 returned to lineup
10	2008-02-05	 Canadiens	 	 • Roman Hamrlik	 flu (DTD)
11	2008-02-16	 Canadiens	 • Roman Hamrlik	 	 returned to lineup
12	2008-10-29	 Canadiens	 	 • Roman Hamrlik	 foot injury (DTD)
13	2009-12-17	 Canadiens	 	 • Roman Hamrlik	 knee injury (DTD)
14	2009-12-30	 Canadiens	 • Roman Hamrlik	 	 returned to lineup
15	2010-10-07	 Canadiens	 	 • Roman Hamrlik	 knee injury (DTD)
16	2010-10-13	 Canadiens	 • Roman Hamrlik	 	 returned to lineup
17	2011-01-06	 Canadiens	 	 • Roman Hamrlik	 undisclosed (DTD)
18	2011-01-08	 Canadiens	 • Roman Hamrlik	 	 returned to lineup
19	2011-12-01	 Capitals	 	 • Roman Hamrlik	 lower body injury (DTD)
20	2011-12-09	 Capitals	 • Roman Hamrlik	 	 returned to lineup
