	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2013-01-19	 Blue Jackets	 	 • Curtis McElhinney	 placed on IR with groin injury
1	2013-12-13	 Blue Jackets	 	 • Curtis McElhinney	 lower body injury (DTD)
2	2013-12-19	 Blue Jackets	 • Curtis McElhinney	 	 returned to lineup
3	2014-10-18	 Blue Jackets	 	 • Curtis McElhinney	 placed on IR with head injury / concussion
4	2014-10-26	 Blue Jackets	 • Curtis McElhinney	 	 activated from IR
5	2016-01-02	 Blue Jackets	 	 • Curtis McElhinney	 placed on IR with ankle injury
6	2016-01-04	 Blue Jackets	 	 • Curtis McElhinney	 placed on IR with ankle injury
7	2016-02-15	 Blue Jackets	 • Curtis McElhinney	 	 activated from IR
8	2016-03-19	 Blue Jackets	 	 • Curtis McElhinney	 surgery on knee (out for season)
9	2017-12-29	 Maple Leafs	 	 • Curtis McElhinney	 lower body injury (DTD)
10	2018-01-02	 Maple Leafs	 • Curtis McElhinney	 	 returned to lineup
11	2018-12-07	 Hurricanes	 	 • Curtis McElhinney	 lower body injury (DTD)
12	2018-12-20	 Hurricanes	 • Curtis McElhinney	 	 returned to lineup
13	2019-01-17	 Hurricanes	 	 • Curtis McElhinney	 knee injury (DTD)
14	2019-02-01	 Hurricanes	 • Curtis McElhinney	 	 returned to lineup
