	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2006-01-25	 Stars	 	 • Trevor Daley	 flu (DTD)
1	2006-01-26	 Stars	 • Trevor Daley	 	 returned to lineup
2	2006-11-27	 Stars	 	 • Trevor Daley	 placed on IR with concussion
3	2006-12-05	 Stars	 • Trevor Daley	 	 activated from IR
4	2009-03-27	 Stars	 	 • Trevor Daley	 right knee injury (DTD)
5	2009-04-04	 Stars	 • Trevor Daley	 	 returned to lineup
6	2009-04-07	 Stars	 	 • Trevor Daley	 knee injury (out for season)
7	2009-12-16	 Stars	 	 • Trevor Daley	 shoulder injury (left game)
8	2009-12-17	 Stars	 	 • Trevor Daley	 placed on IR with shoulder injury
9	2009-12-28	 Stars	 • Trevor Daley	 	 activated from IR
10	2011-11-26	 Stars	 	 • Trevor Daley	 back injury (DTD)
11	2011-12-08	 Stars	 • Trevor Daley	 	 returned to lineup
12	2013-02-17	 Stars	 	 • Trevor Daley	 upper body injury (left game)
13	2013-02-21	 Stars	 	 • Trevor Daley	 pinched nerve (DTD)
14	2013-02-24	 Stars	 	 • Trevor Daley	 placed on IR with upper body injury
15	2013-02-25	 Stars	 • Trevor Daley	 	 activated from IR
16	2013-04-19	 Stars	 	 • Trevor Daley	 upper body injury (DTD)
17	2013-04-21	 Stars	 • Trevor Daley	 	 returned to lineup
18	2013-12-06	 Stars	 	 • Trevor Daley	 placed on IR with sprained left ankle
19	2014-01-06	 Stars	 • Trevor Daley	 	 activated from IR
20	2015-01-17	 Stars	 	 • Trevor Daley	 undisclosed injury (DTD)
21	2015-01-27	 Stars	 • Trevor Daley	 	 returned to lineup
22	2015-03-04	 Stars	 	 • Trevor Daley	 sprained knee (DTD)
23	2015-03-28	 Stars	 • Trevor Daley	 	 returned to lineup
24	2015-12-07	 Blackhawks	 	 • Trevor Daley	 upper body injury (DTD)
25	2015-12-11	 Blackhawks	 • Trevor Daley	 	 returned to lineup
26	2016-05-21	 Penguins	 	 • Trevor Daley	 fractured ankle (out for season)
27	2016-12-17	 Penguins	 	 • Trevor Daley	 upper body injury (DTD)
28	2016-12-28	 Penguins	 • Trevor Daley	 	 returned to lineup
29	2017-02-22	 Penguins	 	 • Trevor Daley	 placed on IR with surgery on knee
30	2017-02-25	 Penguins	 	 • Trevor Daley	 placed on IR with surgery on knee
31	2017-04-06	 Penguins	 • Trevor Daley	 	 activated from IR
32	2017-05-08	 Penguins	 	 • Trevor Daley	 lower body injury (DTD)
33	2017-05-17	 Penguins	 • Trevor Daley	 	 returned to lineup
34	2017-11-25	 Red Wings	 	 • Trevor Daley	 upper body injury (DTD)
35	2017-11-30	 Red Wings	 • Trevor Daley	 	 returned to lineup
36	2018-01-21	 Red Wings	 	 • Trevor Daley	 lower body injury (DTD)
37	2018-01-30	 Red Wings	 • Trevor Daley	 	 returned to lineup
38	2018-10-08	 Red Wings	 	 • Trevor Daley	 upper body injury (DTD)
39	2018-10-08	 Red Wings	 	 • Trevor Daley	 placed on IR with upper body injury
40	2018-10-17	 Red Wings	 • Trevor Daley	 	 activated from IR
41	2018-11-30	 Red Wings	 	 • Trevor Daley	 lower body injury (DTD)
42	2018-12-08	 Red Wings	 	 • Trevor Daley	 placed on IR with lower body injury
43	2018-12-10	 Red Wings	 • Trevor Daley	 	 activated from IR
44	2018-12-31	 Red Wings	 	 • Trevor Daley	 fractured foot (DTD)
45	2018-12-31	 Red Wings	 	 • Trevor Daley	 placed on IR with fractured foot
46	2019-02-12	 Red Wings	 • Trevor Daley	 	 activated from IR
47	2019-02-26	 Red Wings	 	 • Trevor Daley	 back injury (DTD)
48	2019-03-05	 Red Wings	 • Trevor Daley	 	 returned to lineup
49	2019-03-16	 Red Wings	 	 • Trevor Daley	 back injury (out for season)
50	2019-10-07	 Red Wings	 	 • Trevor Daley	 placed on IR with lower body injury
51	2019-10-15	 Red Wings	 • Trevor Daley	 	 activated from IR
52	2019-11-04	 Red Wings	 	 • Trevor Daley	 lower body injury (DTD)
53	2019-11-05	 Red Wings	 	 • Trevor Daley	 placed on IR with lower body injury
54	2019-12-10	 Red Wings	 • Trevor Daley	 	 activated from IR
55	2019-12-15	 Red Wings	 	 • Trevor Daley	 undisclosed (DTD)
56	2019-12-17	 Red Wings	 • Trevor Daley	 	 returned to lineup
57	2020-01-07	 Red Wings	 	 • Trevor Daley	 undisclosed (DTD)
58	2020-01-17	 Red Wings	 • Trevor Daley	 	 returned to lineup
59	2020-02-01	 Red Wings	 	 • Trevor Daley	 undisclosed (DTD)
60	2020-02-03	 Red Wings	 • Trevor Daley	 	 returned to lineup
61	2020-02-16	 Red Wings	 	 • Trevor Daley	 upper body injury (DTD)
62	2020-02-18	 Red Wings	 • Trevor Daley	 	 returned to lineup
