	 Date	 Team	 Acquired	 Relinquished	 Notes
0	2000-10-30	 Canadiens	 	 • Craig Rivet	 shoulder injury (out indefinitely)
1	2006-10-15	 Canadiens	 	 • Craig Rivet	 foot injury (DTD)
2	2007-02-08	 Canadiens	 	 • Craig Rivet	 pneumonia (DTD)
3	2007-03-02	 Sharks	 • Craig Rivet	 	 returned to lineup
4	2007-11-15	 Sharks	 	 • Craig Rivet	 leg injury (DTD)
5	2007-11-24	 Sharks	 • Craig Rivet	 	 returned to lineup
6	2008-03-28	 Sharks	 	 • Craig Rivet	 upper body injury (DTD)
7	2008-04-09	 Sharks	 • Craig Rivet	 	 returned to lineup
8	2008-10-22	 Sabres	 	 • Craig Rivet	 placed on IR with arthroscopic knee surgery (out 3-5 weeks)
9	2008-11-03	 Sabres	 • Craig Rivet	 	 activated from IR
10	2008-12-01	 Sabres	 	 • Craig Rivet	 upper body injury (DTD)
11	2008-12-06	 Sabres	 • Craig Rivet	 	 returned to lineup
12	2008-12-12	 Sabres	 	 • Craig Rivet	 placed on IR with shoulder injury
13	2009-01-06	 Sabres	 • Craig Rivet	 	 activated from IR
14	2009-11-28	 Sabres	 	 • Craig Rivet	 leg injury (DTD)
15	2009-12-03	 Sabres	 • Craig Rivet	 	 returned to lineup
16	2010-04-06	 Sabres	 	 • Craig Rivet	 flu (DTD)
17	2010-04-10	 Sabres	 • Craig Rivet	 	 returned to lineup
18	2010-09-26	 Sabres	 	 • Craig Rivet	 shoulder injury (DTD)
19	2010-10-23	 Sabres	 	 • Craig Rivet	 shoulder injury (DTD)
20	2010-10-26	 Sabres	 • Craig Rivet	 	 returned to lineup
21	2010-11-10	 Sabres	 	 • Craig Rivet	 flu (DTD)
22	2010-11-19	 Sabres	 • Craig Rivet	 	 returned to lineup
